scraped_at,url,row_index,bidding_details,bidder_name,bid_time,bid_price,bid_qty,win_qty,reserve_met
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,2,A.M - Bondi Junction NSW,A.M - Bondi Junction NSW,07/01/2026 7.41.35 PM AEDT,"AU $ 3,900",1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,3,G.H - Barretta TAS,G.H - Barretta TAS,07/01/2026 4.55.57 PM AEDT,"AU $ 3,800",1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,4,Z.S - Epping VIC,Z.S - Epping VIC,05/01/2026 8.37.17 PM AEDT,"AU $ 1,700",1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,5,O.S - Pitt town NSW,O.S - Pitt town NSW,01/01/2026 6.28.56 AM AEDT,"AU $ 1,600",1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,6,R.O - Miranda NSW,R.O - Miranda NSW,27/12/2025 6.09.28 PM AEDT,"AU $ 1,565",1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,7,D.S - Truganina VIC,D.S - Truganina VIC,30/12/2025 10.23.57 PM AEDT,"AU $ 1,300",1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,8,P.R - Albion Park rail NSW,P.R - Albion Park rail NSW,27/12/2025 10.28.54 AM AEDT,"AU $ 1,000",1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,9,M.D - Mickleham VIC,M.D - Mickleham VIC,25/12/2025 11.19.09 PM AEDT,AU $ 509,1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,10,K.K - Ryde NSW,K.K - Ryde NSW,25/12/2025 10.52.50 AM AEDT,AU $ 409,1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,11,r.z - greenacre NSW,r.z - greenacre NSW,23/12/2025 5.23.47 PM AEDT,AU $ 309,1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,12,S.E - Gap Ridge WA,S.E - Gap Ridge WA,23/12/2025 3.10.27 PM AEDT,AU $ 209,1,0,False
2026-01-09T03:12:10.904147,https://www.grays.com/lot/0001-10351994/motor-vehicles-motor-cycles/2011-volkswagen-multivan-edition-25-132kw-t5-turbo-diesel-automatic,13,s.i - FINDON SA,s.i - FINDON SA,23/12/2025 12.52.26 PM AEDT,AU $ 109,1,0,False
2026-01-09T03:12:13.905953,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,1,K.K - Guildford NSW,K.K - Guildford NSW,23/12/2025 12.49.38 AM AEDT,AU $ 809,1,1,False
2026-01-09T03:12:13.905953,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,2,M.z - Minchinbury NSW,M.z - Minchinbury NSW,07/01/2026 7.33.43 PM AEDT,AU $ 809,1,0,False
2026-01-09T03:12:13.905953,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,3,F.C - Noarlunga Downs SA,F.C - Noarlunga Downs SA,04/01/2026 2.01.20 AM AEDT,AU $ 609,1,0,False
2026-01-09T03:12:13.905953,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,4,K.B - Upper Caboolture QLD,K.B - Upper Caboolture QLD,30/12/2025 8.05.31 AM AEDT,AU $ 509,1,0,False
2026-01-09T03:12:13.905953,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,5,A.M - HILLSDALE NSW,A.M - HILLSDALE NSW,24/12/2025 9.10.44 PM AEDT,AU $ 409,1,0,False
2026-01-09T03:12:13.905953,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,6,K.M - pendle hill NSW,K.M - pendle hill NSW,22/12/2025 12.18.25 AM AEDT,AU $ 209,1,0,False
2026-01-09T03:12:13.905953,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,7,C.B - Ambarvale NSW,C.B - Ambarvale NSW,21/12/2025 10.30.39 PM AEDT,AU $ 109,1,0,False
2026-01-09T03:12:13.905953,https://www.grays.com/lot/0001-10352014/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,8,S.Y - Chipping Norton NSW,S.Y - Chipping Norton NSW,21/12/2025 10.16.48 PM AEDT,AU $ 9,1,0,False
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,1,A.S - Auburn NSW,A.S - Auburn NSW,07/01/2026 7.59.48 PM AEDT,"AU $ 17,100",1,1,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,2,D.M - PORT MELBOURNE VIC,D.M - PORT MELBOURNE VIC,07/01/2026 7.59.16 PM AEDT,"AU $ 17,000",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,3,V.S - Burwood East VIC,V.S - Burwood East VIC,07/01/2026 10.52.50 AM AEDT,"AU $ 16,100",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,4,K.S - Ashfield NSW,K.S - Ashfield NSW,24/12/2025 10.19.25 PM AEDT,"AU $ 16,000",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,5,B.B - Ashfield NSW,B.B - Ashfield NSW,30/12/2025 10.54.23 PM AEDT,"AU $ 15,900",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,6,R.D - Mission Beach QLD,R.D - Mission Beach QLD,23/12/2025 11.12.12 PM AEDT,"AU $ 12,600",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,7,H.A - South Brisbane QLD,H.A - South Brisbane QLD,21/12/2025 11.53.37 PM AEDT,"AU $ 12,400",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,8,S.H - Liverpool NSW,S.H - Liverpool NSW,21/12/2025 9.00.22 PM AEDT,"AU $ 12,300",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,9,M.D - MARONG VIC,M.D - MARONG VIC,20/12/2025 11.52.49 AM AEDT,"AU $ 12,100",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,10,a.l - blaxcell NSW,a.l - blaxcell NSW,20/12/2025 11.42.22 AM AEDT,"AU $ 12,000",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,11,C.S - Roseville NSW,C.S - Roseville NSW,20/12/2025 10.08.02 AM AEDT,"AU $ 5,200",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,12,G.M - Maroubra NSW,G.M - Maroubra NSW,19/12/2025 11.14.01 PM AEDT,"AU $ 5,000",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,13,s.f - kirkwood QLD,s.f - kirkwood QLD,19/12/2025 9.03.02 AM AEDT,"AU $ 3,333",1,0,True
2026-01-09T03:12:39.308898,https://www.grays.com/lot/0001-10351963/motor-vehicles-motor-cycles/2021-jeep-cherokee-80th-anniversary-kl-9-auto-wagon,14,E.C - Athelstone SA,E.C - Athelstone SA,18/12/2025 6.57.29 PM AEDT,AU $ 500,1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,1,S.P - Glenorchy TAS,S.P - Glenorchy TAS,07/01/2026 7.52.03 PM AEDT,"AU $ 28,100",1,1,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,2,D.M - PORT MELBOURNE VIC,D.M - PORT MELBOURNE VIC,07/01/2026 7.05.31 PM AEDT,"AU $ 28,000",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,3,A.I - Penrith NSW,A.I - Penrith NSW,07/01/2026 7.09.06 PM AEDT,"AU $ 27,300",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,4,k.r - blacktown NSW,k.r - blacktown NSW,07/01/2026 5.09.29 PM AEDT,"AU $ 26,100",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,5,R.F - granville NSW,R.F - granville NSW,06/01/2026 3.46.02 PM AEDT,"AU $ 25,800",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,6,A.V - Tarneit VIC,A.V - Tarneit VIC,31/12/2025 9.29.55 PM AEDT,"AU $ 24,900",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,7,M.K - MANOR LAKES VIC,M.K - MANOR LAKES VIC,28/12/2025 4.08.03 AM AEDT,"AU $ 24,800",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,8,M.C - Castle hill NSW,M.C - Castle hill NSW,27/12/2025 11.18.32 AM AEDT,"AU $ 24,700",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,9,k.s - Merrylands NSW,k.s - Merrylands NSW,27/12/2025 12.33.48 AM AEDT,"AU $ 24,600",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,10,H.N - Clyde VIC,H.N - Clyde VIC,23/12/2025 5.29.56 PM AEDT,"AU $ 24,500",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,11,J.S - Reservoir VIC,J.S - Reservoir VIC,20/12/2025 3.13.35 PM AEDT,"AU $ 24,100",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,12,F.Y - Busby NSW,F.Y - Busby NSW,20/12/2025 2.43.14 PM AEDT,"AU $ 24,000",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,13,a.l - blaxcell NSW,a.l - blaxcell NSW,20/12/2025 11.40.21 AM AEDT,"AU $ 22,000",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,14,T.S - Gerogery NSW,T.S - Gerogery NSW,19/12/2025 4.27.44 PM AEDT,"AU $ 20,000",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,15,H.K - glenwood NSW,H.K - glenwood NSW,19/12/2025 8.46.52 PM AEDT,"AU $ 14,200",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,16,S.S - Wakeley NSW,S.S - Wakeley NSW,19/12/2025 6.17.01 AM AEDT,"AU $ 14,000",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,17,M.H - Ingleburn NSW,M.H - Ingleburn NSW,19/12/2025 1.26.46 PM AEDT,"AU $ 13,400",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,18,G.P - Dandenong VIC,G.P - Dandenong VIC,19/12/2025 12.02.55 PM AEDT,"AU $ 13,300",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,19,H.A - South Brisbane QLD,H.A - South Brisbane QLD,19/12/2025 12.57.27 AM AEDT,"AU $ 13,100",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,20,J.P - Hampton park VIC,J.P - Hampton park VIC,19/12/2025 12.49.22 AM AEDT,"AU $ 13,000",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,21,F.Y - Mickleham VIC,F.Y - Mickleham VIC,19/12/2025 12.03.47 AM AEDT,"AU $ 10,100",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,22,h.c - St Andrews NSW,h.c - St Andrews NSW,18/12/2025 11.41.57 PM AEDT,"AU $ 8,800",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,23,K.N - MORPHETT VALE SA,K.N - MORPHETT VALE SA,18/12/2025 10.49.57 PM AEDT,"AU $ 5,300",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,24,K.S - Ashfield NSW,K.S - Ashfield NSW,18/12/2025 10.43.39 PM AEDT,"AU $ 5,200",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,25,A.P - Mount Lewis NSW,A.P - Mount Lewis NSW,18/12/2025 10.20.14 PM AEDT,"AU $ 5,100",1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,26,M.H - Chester Hill NSW,M.H - Chester Hill NSW,18/12/2025 9.16.08 PM AEDT,AU $ 809,1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,27,R.S - Marsden Park NSW,R.S - Marsden Park NSW,18/12/2025 8.59.20 PM AEDT,AU $ 709,1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,28,R.M - Voyager point NSW,R.M - Voyager point NSW,18/12/2025 5.39.21 PM AEDT,AU $ 609,1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,29,M.B - Revesby NSW,M.B - Revesby NSW,18/12/2025 5.06.02 PM AEDT,AU $ 509,1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,30,N.D - Kingsgrove NSW,N.D - Kingsgrove NSW,18/12/2025 4.34.53 PM AEDT,AU $ 500,1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,31,l.b - LAKELANDS NSW,l.b - LAKELANDS NSW,18/12/2025 4.41.41 PM AEDT,AU $ 209,1,0,True
2026-01-09T03:28:13.185874,https://www.grays.com/lot/0001-10351962/motor-vehicles-motor-cycles/2021-toyota-camry-sl-hybrid-axvh70r-cvt-sedan,32,r.g - hassall grove NSW,r.g - hassall grove NSW,18/12/2025 4.19.48 PM AEDT,AU $ 9,1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,1,R.S - Campbelltown SA,R.S - Campbelltown SA,07/01/2026 8.06.48 PM AEDT,"AU $ 17,600",1,1,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,2,s.r - auburn NSW,s.r - auburn NSW,07/01/2026 8.05.25 PM AEDT,"AU $ 17,500",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,3,A.B - WATTLE GROVE NSW,A.B - WATTLE GROVE NSW,07/01/2026 8.02.47 PM AEDT,"AU $ 17,200",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,4,D.M - PORT MELBOURNE VIC,D.M - PORT MELBOURNE VIC,07/01/2026 7.59.31 PM AEDT,"AU $ 16,500",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,5,M.J - Kellyville NSW,M.J - Kellyville NSW,06/01/2026 10.08.06 PM AEDT,"AU $ 15,500",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,6,S.G - Bankstown NSW,S.G - Bankstown NSW,05/01/2026 10.15.20 PM AEDT,"AU $ 15,400",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,7,H.J - East Launceston TAS,H.J - East Launceston TAS,02/01/2026 2.05.04 AM AEDT,"AU $ 15,000",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,8,M.F - Wiley park NSW,M.F - Wiley park NSW,29/12/2025 9.36.01 PM AEDT,"AU $ 12,700",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,9,G.P - ROXBURGH PARK VIC,G.P - ROXBURGH PARK VIC,29/12/2025 2.16.07 PM AEDT,"AU $ 12,600",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,10,K.E - Greenacre NSW,K.E - Greenacre NSW,29/12/2025 8.36.36 AM AEDT,"AU $ 12,500",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,11,K.E - Mickleham VIC,K.E - Mickleham VIC,23/12/2025 8.31.59 PM AEDT,"AU $ 12,000",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,12,S.P - Roselands NSW,S.P - Roselands NSW,26/12/2025 7.56.07 AM AEDT,"AU $ 9,000",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,13,j.p - HELENVALE QLD,j.p - HELENVALE QLD,25/12/2025 11.23.06 PM AEDT,"AU $ 8,900",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,14,M.H - KENMORE HILLS QLD,M.H - KENMORE HILLS QLD,24/12/2025 11.19.58 PM AEDT,"AU $ 8,700",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,15,M.H - Ingleburn NSW,M.H - Ingleburn NSW,24/12/2025 10.50.14 PM AEDT,"AU $ 8,600",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,16,P.O - Lismore NSW,P.O - Lismore NSW,24/12/2025 12.22.00 AM AEDT,"AU $ 8,400",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,17,A.K - Westmead NSW,A.K - Westmead NSW,23/12/2025 6.36.29 PM AEDT,"AU $ 7,000",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,18,A.H - Robina QLD,A.H - Robina QLD,23/12/2025 5.52.15 PM AEDT,"AU $ 5,800",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,19,K.E - Fairfield east NSW,K.E - Fairfield east NSW,23/12/2025 6.51.11 AM AEDT,"AU $ 5,600",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,20,M.A - Liverpool NSW,M.A - Liverpool NSW,22/12/2025 9.57.42 PM AEDT,"AU $ 5,500",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,21,D.k - mickleham VIC,D.k - mickleham VIC,21/12/2025 10.28.24 PM AEDT,"AU $ 5,000",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,22,M.C - Castle hill NSW,M.C - Castle hill NSW,22/12/2025 8.20.18 PM AEDT,"AU $ 4,009",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,23,f.h - Mickleham VIC,f.h - Mickleham VIC,22/12/2025 8.17.12 PM AEDT,"AU $ 3,409",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,24,M.I - Liverpool NSW,M.I - Liverpool NSW,22/12/2025 3.31.31 PM AEDT,"AU $ 3,309",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,25,T.S - Blacktown NSW,T.S - Blacktown NSW,22/12/2025 8.30.35 AM AEDT,"AU $ 3,209",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,26,K.M - pendle hill NSW,K.M - pendle hill NSW,22/12/2025 12.17.16 AM AEDT,"AU $ 2,009",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,27,J.S - SCONE NSW,J.S - SCONE NSW,20/12/2025 10.50.18 PM AEDT,"AU $ 1,409",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,28,O.S - Melton VIC,O.S - Melton VIC,20/12/2025 11.03.01 PM AEDT,"AU $ 1,209",1,0,True
2026-01-09T03:28:15.819909,https://www.grays.com/lot/0001-10351965/motor-vehicles-motor-cycles/2021-hyundai-tucson-fwd-nx4-automatic-wagon,29,A.A - Bankstown NSW,A.A - Bankstown NSW,20/12/2025 10.47.40 PM AEDT,"AU $ 1,009",1,0,True
