run_id,dataset_id,scraped_at,source,ad_id,url,title,make,model,year,badge,series,model_year,variant,price,odometer,body_type,transmission,fuel_type,engine,seller_type,state,region,suburb,market_indicator,price_assessment
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:35.715Z,carsales_apify,SSE-AD-17453547,https://www.carsales.com.au/cars/details/2011-hyundai-i45-premium-auto-my11/SSE-AD-17453547/,2011 Hyundai i45 Premium Auto MY11,hyundai,i45,2011,premium,YF,MY11,Premium I45,11000,179000,sedan,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.4L",private,nsw,penrith & blue mts.,blackett,,
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:36.112Z,carsales_apify,SSE-AD-18382537,https://www.carsales.com.au/cars/details/2012-hyundai-i45-active-auto-my11/SSE-AD-18382537/,2012 Hyundai i45 Active Auto MY11,hyundai,i45,2012,active,YF,MY11,Active I45,8450,220000,sedan,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.4L",private,vic,melbourne,ferntree gully,,
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:38.515Z,carsales_apify,SSE-AD-17528963,https://www.carsales.com.au/cars/details/2011-hyundai-i45-active-auto-my11/SSE-AD-17528963/,2011 Hyundai i45 Active Auto MY11,hyundai,i45,2011,active,YF,MY11,Active I45,8300,170500,sedan,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.4L",private,wa,perth,piara waters,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:40.720Z,carsales_apify,SSE-AD-19311679,https://www.carsales.com.au/cars/details/2012-hyundai-i45-active-manual-my11/SSE-AD-19311679/,2012 Hyundai i45 Active Manual MY11,hyundai,i45,2012,active,YF,MY11,Active I45,4200,284781,sedan,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,central coast,gorokan,Below market price,Below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:42.114Z,carsales_apify,SSE-AD-20766546,https://www.carsales.com.au/cars/details/2011-hyundai-i45-premium-auto-my11/SSE-AD-20766546/,2011 Hyundai i45 Premium Auto MY11,hyundai,i45,2011,premium,YF,MY11,Premium I45,11000,167104,sedan,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.4L",private,nsw,central coast,lake munmorah,,
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:49.115Z,carsales_apify,SSE-AD-20537183,https://www.carsales.com.au/cars/details/2013-nissan-dualis-2-st-j10-series-4-auto-2wd-my13/SSE-AD-20537183/,2013 Nissan Dualis +2 ST J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,+2 st,J107 Series 4,MY13,+2 St Dualis,10000,130000,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,sydney east,bungarribee,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:49.916Z,carsales_apify,SSE-AD-17167703,https://www.carsales.com.au/cars/details/2012-nissan-dualis-ti-l-j10-series-3-auto-awd-my12/SSE-AD-17167703/,2012 Nissan Dualis Ti-L J10 Series 3 Auto AWD MY12,nissan,dualis,2012,ti-l,J10W Series 3,MY12,Ti L Dualis,7999,192266,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,geelong districts,highton,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:50.319Z,carsales_apify,SSE-AD-20700975,https://www.carsales.com.au/cars/details/2013-nissan-dualis-st-j10-series-4-manual-2wd-my13/SSE-AD-20700975/,2013 Nissan Dualis ST J10 Series 4 Manual 2WD MY13,nissan,dualis,2013,st,J10W Series 4,MY13,St Dualis,7500,135000,suv,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,sydney metro,menai,Below market price,Below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:50.713Z,carsales_apify,SSE-AD-20681216,https://www.carsales.com.au/cars/details/2012-nissan-dualis-ti-j10-series-3-auto-2wd-my12/SSE-AD-20681216/,2012 Nissan Dualis Ti J10 Series 3 Auto 2WD MY12,nissan,dualis,2012,ti,J10W Series 3,MY12,Ti Dualis,6990,220950,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,penrith & blue mts.,penrith,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:53.514Z,carsales_apify,SSE-AD-20680347,https://www.carsales.com.au/cars/details/2013-nissan-dualis-st-j10-series-4-manual-2wd-my13/SSE-AD-20680347/,2013 Nissan Dualis ST J10 Series 4 Manual 2WD MY13,nissan,dualis,2013,st,J10W Series 4,MY13,St Dualis,7500,198700,suv,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,central coast,morisset,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:56.814Z,carsales_apify,SSE-AD-20748422,https://www.carsales.com.au/cars/details/2012-nissan-dualis-ti-j10-series-3-auto-2wd-my12/SSE-AD-20748422/,2012 Nissan Dualis Ti J10 Series 3 Auto 2WD MY12,nissan,dualis,2012,ti,J10W Series 3,MY12,Ti Dualis,11000,78000,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,sydney east,balgowlah,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:57.314Z,carsales_apify,SSE-AD-6656128,https://www.carsales.com.au/cars/details/2012-nissan-dualis-ti-l-j10-series-3-auto-2wd-my12/SSE-AD-6656128/,2012 Nissan Dualis Ti-L J10 Series 3 Auto 2WD MY12,nissan,dualis,2012,ti-l,J10W Series 3,MY12,Ti L Dualis,7500,165000,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,eltham,Well below market price,Well below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:57.618Z,carsales_apify,SSE-AD-20685895,https://www.carsales.com.au/cars/details/2012-nissan-dualis-st-j10-series-ii-auto-2wd/SSE-AD-20685895/,2012 Nissan Dualis ST J10 Series II Auto 2WD,nissan,dualis,2012,st,J10 Series II,,St Dualis,7490,152196,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,qld,brisbane all,redbank plains,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:02:59.020Z,carsales_apify,SSE-AD-20684602,https://www.carsales.com.au/cars/details/2010-nissan-dualis-ti-j10-series-ii-manual-awd-my10/SSE-AD-20684602/,2010 Nissan Dualis Ti J10 Series II Manual AWD MY10,nissan,dualis,2010,ti,J10 Series II,MY10,Ti Dualis,4500,190000,suv,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,act,canberra,bonner,Well below market price,Well below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:03.215Z,carsales_apify,SSE-AD-20749419,https://www.carsales.com.au/cars/details/2010-nissan-dualis-2-ti-j10-series-ii-auto-2wd-my10/SSE-AD-20749419/,2010 Nissan Dualis +2 Ti J10 Series II Auto 2WD MY10,nissan,dualis,2010,+2 ti,J10 Series II,MY10,+2 Ti Dualis,6000,239724,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,qld,brisbane all,deebing heights,Below market price,Below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:02.813Z,carsales_apify,SSE-AD-20658120,https://www.carsales.com.au/cars/details/2013-nissan-dualis-st-j10-series-4-auto-2wd-my13/SSE-AD-20658120/,2013 Nissan Dualis ST J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,st,J10W Series 4,MY13,St Dualis,8500,144000,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,sydney metro,heathcote,Below market price,Below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:03.521Z,carsales_apify,SSE-AD-20701895,https://www.carsales.com.au/cars/details/2013-nissan-dualis-2-ti-l-j10-series-4-auto-2wd-my13/SSE-AD-20701895/,2013 Nissan Dualis +2 Ti-L J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,+2 ti-l,J107 Series 4,MY13,+2 Ti L Dualis,8999,150000,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,penrith & blue mts.,marsden park,Below market price,Below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:04.416Z,carsales_apify,SSE-AD-20774649,https://www.carsales.com.au/cars/details/2013-nissan-dualis-ti-l-j10-series-4-auto-2wd-my13/SSE-AD-20774649/,2013 Nissan Dualis Ti-L J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,ti-l,J10W Series 4,MY13,Ti L Dualis,14800,100823,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,central coast,mount vincent,,
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:05.719Z,carsales_apify,SSE-AD-20779409,https://www.carsales.com.au/cars/details/2011-nissan-dualis-st-j10-series-ii-auto-2wd-my10/SSE-AD-20779409/,2011 Nissan Dualis ST J10 Series II Auto 2WD MY10,nissan,dualis,2011,st,J10 Series II,MY10,St Dualis,7800,160000,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,cranbourne west,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:10.013Z,carsales_apify,SSE-AD-20699933,https://www.carsales.com.au/cars/details/2012-nissan-dualis-ti-l-j10-series-3-auto-2wd-my12/SSE-AD-20699933/,2012 Nissan Dualis Ti-L J10 Series 3 Auto 2WD MY12,nissan,dualis,2012,ti-l,J10W Series 3,MY12,Ti L Dualis,7600,201111,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,mornington peninsula,capel sound,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:10.914Z,carsales_apify,SSE-AD-20737613,https://www.carsales.com.au/cars/details/2013-nissan-dualis-st-j10-series-3-auto-2wd-my12/SSE-AD-20737613/,2013 Nissan Dualis ST J10 Series 3 Auto 2WD MY12,nissan,dualis,2013,st,J10W Series 3,MY12,St Dualis,10500,92354,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,wa,perth,floreat,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:11.216Z,carsales_apify,SSE-AD-20736914,https://www.carsales.com.au/cars/details/2009-nissan-dualis-ti-j10-auto-awd-my09/SSE-AD-20736914/,2009 Nissan Dualis Ti J10 Auto AWD MY09,nissan,dualis,2009,ti,J10,MY09,Ti Dualis,5800,258270,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,qld,brisbane all,geebung,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:11.517Z,carsales_apify,SSE-AD-20702685,https://www.carsales.com.au/cars/details/2011-nissan-dualis-ti-j10-series-ii-auto-2wd-my10/SSE-AD-20702685/,2011 Nissan Dualis Ti J10 Series II Auto 2WD MY10,nissan,dualis,2011,ti,J10 Series II,MY10,Ti Dualis,9700,140122,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,truganina,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:12.820Z,carsales_apify,SSE-AD-20674969,https://www.carsales.com.au/cars/details/2013-nissan-dualis-2-ti-l-j10-series-4-auto-awd-my13/SSE-AD-20674969/,2013 Nissan Dualis +2 Ti-L J10 Series 4 Auto AWD MY13,nissan,dualis,2013,+2 ti-l,J107 Series 4,MY13,+2 Ti L Dualis,9800,169000,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,wa,perth,gosnells,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:16.215Z,carsales_apify,SSE-AD-20701124,https://www.carsales.com.au/cars/details/2011-nissan-dualis-st-j10-series-ii-manual-2wd-my10/SSE-AD-20701124/,2011 Nissan Dualis ST J10 Series II Manual 2WD MY10,nissan,dualis,2011,st,J10 Series II,MY10,St Dualis,5500,155000,suv,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,sydney metro,botany,Below market price,Below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:20.914Z,carsales_apify,SSE-AD-20722873,https://www.carsales.com.au/cars/details/2013-nissan-dualis-2-st-j10-series-4-auto-2wd-my13/SSE-AD-20722873/,2013 Nissan Dualis +2 ST J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,+2 st,J107 Series 4,MY13,+2 St Dualis,7500,176365,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,sydney east,quakers hill,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:21.615Z,carsales_apify,SSE-AD-20685032,https://www.carsales.com.au/cars/details/2010-nissan-dualis-st-j10-series-ii-manual-2wd-my10/SSE-AD-20685032/,2010 Nissan Dualis ST J10 Series II Manual 2WD MY10,nissan,dualis,2010,st,J10 Series II,MY10,St Dualis,4500,266000,suv,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,fitzroy,,
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:21.420Z,carsales_apify,SSE-AD-20458082,https://www.carsales.com.au/cars/details/2013-nissan-dualis-2-ti-l-j10-series-4-auto-2wd-my13/SSE-AD-20458082/,2013 Nissan Dualis +2 Ti-L J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,+2 ti-l,J107 Series 4,MY13,+2 Ti L Dualis,9990,172898,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,penrith & blue mts.,hoxton park,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:22.219Z,carsales_apify,SSE-AD-20668589,https://www.carsales.com.au/cars/details/2013-nissan-dualis-2-ti-l-j10-series-4-auto-2wd-my13/SSE-AD-20668589/,2013 Nissan Dualis +2 Ti-L J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,+2 ti-l,J107 Series 4,MY13,+2 Ti L Dualis,7500,204465,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,boronia,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:23.517Z,carsales_apify,SSE-AD-20765387,https://www.carsales.com.au/cars/details/2013-nissan-dualis-st-j10-series-3-auto-2wd-my12/SSE-AD-20765387/,2013 Nissan Dualis ST J10 Series 3 Auto 2WD MY12,nissan,dualis,2013,st,J10W Series 3,MY12,St Dualis,10990,94200,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,campbellfield,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:26.919Z,carsales_apify,SSE-AD-20230015,https://www.carsales.com.au/cars/details/2011-nissan-dualis-ti-j10-series-ii-auto-awd-my10/SSE-AD-20230015/,2011 Nissan Dualis Ti J10 Series II Auto AWD MY10,nissan,dualis,2011,ti,J10 Series II,MY10,Ti Dualis,7000,201300,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,pascoe vale,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:27.814Z,carsales_apify,SSE-AD-20262915,https://www.carsales.com.au/cars/details/2012-nissan-dualis-2-ti-l-j10-series-3-auto-2wd-my12/SSE-AD-20262915/,2012 Nissan Dualis +2 Ti-L J10 Series 3 Auto 2WD MY12,nissan,dualis,2012,+2 ti-l,J107 Series 3,MY12,+2 Ti L Dualis,6000,210500,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,nsw,sydney east,smithfield,Well below market price,Well below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:28.328Z,carsales_apify,SSE-AD-20689775,https://www.carsales.com.au/cars/details/2012-nissan-dualis-st-j10-series-3-auto-2wd-my12/SSE-AD-20689775/,2012 Nissan Dualis ST J10 Series 3 Auto 2WD MY12,nissan,dualis,2012,st,J10W Series 3,MY12,St Dualis,7000,177520,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,reservoir,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:29.919Z,carsales_apify,SSE-AD-20640183,https://www.carsales.com.au/cars/details/2011-nissan-dualis-ti-j10-series-ii-manual-2wd-my10/SSE-AD-20640183/,2011 Nissan Dualis Ti J10 Series II Manual 2WD MY10,nissan,dualis,2011,ti,J10 Series II,MY10,Ti Dualis,5500,255600,suv,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,wa,perth,winthrop,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:31.815Z,carsales_apify,SSE-AD-20681554,https://www.carsales.com.au/cars/details/2013-nissan-dualis-ti-l-j10-series-4-auto-2wd-my13/SSE-AD-20681554/,2013 Nissan Dualis Ti-L J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,ti-l,J10W Series 4,MY13,Ti L Dualis,5900,291000,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,chirnside park,Well below market price,Well below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:33.014Z,carsales_apify,SSE-AD-19357809,https://www.carsales.com.au/cars/details/2013-nissan-dualis-st-j10-series-4-manual-2wd-my13/SSE-AD-19357809/,2013 Nissan Dualis ST J10 Series 4 Manual 2WD MY13,nissan,dualis,2013,st,J10W Series 4,MY13,St Dualis,6300,194450,suv,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,sunbury,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:34.115Z,carsales_apify,SSE-AD-20302449,https://www.carsales.com.au/cars/details/2012-nissan-dualis-ti-l-j10-series-3-auto-awd-my12/SSE-AD-20302449/,2012 Nissan Dualis Ti-L J10 Series 3 Auto AWD MY12,nissan,dualis,2012,ti-l,J10W Series 3,MY12,Ti L Dualis,11300,107800,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,doreen,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:37.414Z,carsales_apify,SSE-AD-20322497,https://www.carsales.com.au/cars/details/2010-nissan-dualis-ti-j10-auto-awd-my09/SSE-AD-20322497/,2010 Nissan Dualis Ti J10 Auto AWD MY09,nissan,dualis,2010,ti,J10,MY09,Ti Dualis,6800,214459,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,wa,perth,wembley,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:37.717Z,carsales_apify,SSE-AD-20600999,https://www.carsales.com.au/cars/details/2013-nissan-dualis-ts-j10-series-4-manual-2wd-my13/SSE-AD-20600999/,2013 Nissan Dualis TS J10 Series 4 Manual 2WD MY13,nissan,dualis,2013,ts,J10W Series 4,MY13,Ts Dualis,3900,217000,suv,manual,diesel,"4 cylinders, Diesel Turbo Intercooled, 1.6L",private,nsw,sydney east,st ives,Well below market price,Well below market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:39.423Z,carsales_apify,SSE-AD-20622748,https://www.carsales.com.au/cars/details/2013-nissan-dualis-ti-l-j10-series-4-auto-2wd-my13/SSE-AD-20622748/,2013 Nissan Dualis Ti-L J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,ti-l,J10W Series 4,MY13,Ti L Dualis,11700,132500,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,newport,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:39.823Z,carsales_apify,SSE-AD-20290109,https://www.carsales.com.au/cars/details/2013-nissan-dualis-2-ti-l-j10-series-4-auto-2wd-my13/SSE-AD-20290109/,2013 Nissan Dualis +2 Ti-L J10 Series 4 Auto 2WD MY13,nissan,dualis,2013,+2 ti-l,J107 Series 4,MY13,+2 Ti L Dualis,9000,150680,suv,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,donvale,Around market price,Around market price
Nu8coMBuDLXOwOEUX,bNwRsbSNy8TQyAn9i,2026-08-13T22:03:40.422Z,carsales_apify,SSE-AD-20290287,https://www.carsales.com.au/cars/details/2011-nissan-dualis-st-j10-series-ii-manual-2wd-my10/SSE-AD-20290287/,2011 Nissan Dualis ST J10 Series II Manual 2WD MY10,nissan,dualis,2011,st,J10 Series II,MY10,St Dualis,5500,175500,suv,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 2.0L",private,vic,melbourne,richmond,Below market price,Below market price
