run_id,dataset_id,scraped_at,source,ad_id,url,title,make,model,year,badge,series,model_year,variant,price,odometer,body_type,transmission,fuel_type,engine,seller_type,state,region,suburb,market_indicator,price_assessment
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:49:59.356Z,carsales_apify,SSE-AD-20608054,https://www.carsales.com.au/cars/details/2015-holden-barina-cd-tm-auto-my15/SSE-AD-20608054/,2015 Holden Barina CD TM Auto MY15,holden,barina,2015,cd,TM,MY15,Cd Barina,8990,46950,hatch,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 1.6L",private,nsw,sydney east,mortlake,Below market price,Below market price
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:50:04.342Z,carsales_apify,SSE-AD-20718134,https://www.carsales.com.au/cars/details/2012-holden-barina-tm-auto/SSE-AD-20718134/,2012 Holden Barina TM Auto,holden,barina,2012,(no badge),,,(no Badge) Barina,5300,160642,hatch,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 1.6L",private,vic,melbourne,st kilda,Around market price,Around market price
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:50:05.037Z,carsales_apify,SSE-AD-20324063,https://www.carsales.com.au/cars/details/2010-holden-barina-tk-manual-my11/SSE-AD-20324063/,2010 Holden Barina TK Manual MY11,holden,barina,2010,(no badge),TK,MY11,(no Badge) Barina,3700,143868,hatch,manual,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 1.6L",private,nsw,central coast,holgate,Around market price,Around market price
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:50:06.142Z,carsales_apify,SSE-AD-20626775,https://www.carsales.com.au/cars/details/2018-holden-barina-ls-tm-auto-my18/SSE-AD-20626775/,2018 Holden Barina LS TM Auto MY18,holden,barina,2018,ls,TM,MY18,Ls Barina,11000,30400,hatch,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 1.6L",private,qld,brisbane all,underwood,Well below market price,Well below market price
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:50:06.538Z,carsales_apify,SSE-AD-20638953,https://www.carsales.com.au/cars/details/2015-holden-barina-rs-tm-manual-my16/SSE-AD-20638953/,2015 Holden Barina RS TM Manual MY16,holden,barina,2015,rs,TM,MY16,Rs Barina,10000,154714,hatch,manual,petrol - premium ulp,"4 cylinders, Petrol Turbo Intercooled, 1.4L",private,vic,ballarat districts,darley,,
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:50:06.641Z,carsales_apify,SSE-AD-20728116,https://www.carsales.com.au/cars/details/2012-holden-barina-tm-auto/SSE-AD-20728116/,2012 Holden Barina TM Auto,holden,barina,2012,(no badge),,,(no Badge) Barina,3500,239729,hatch,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 1.6L",private,vic,melbourne,brunswick,Well below market price,Well below market price
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:50:10.241Z,carsales_apify,SSE-AD-20586636,https://www.carsales.com.au/cars/details/2014-holden-barina-cd-tm-auto-my14/SSE-AD-20586636/,2014 Holden Barina CD TM Auto MY14,holden,barina,2014,cd,TM,MY14,Cd Barina,7250,165000,hatch,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 1.6L",private,nsw,sydney metro,turrella,Around market price,Around market price
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:50:11.339Z,carsales_apify,SSE-AD-20724463,https://www.carsales.com.au/cars/details/2014-holden-barina-cd-tm-auto-my15/SSE-AD-20724463/,2014 Holden Barina CD TM Auto MY15,holden,barina,2014,cd,TM,MY15,Cd Barina,5600,166350,hatch,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 1.6L",private,vic,geelong districts,leopold,Below market price,Below market price
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:50:13.045Z,carsales_apify,SSE-AD-20770972,https://www.carsales.com.au/cars/details/2017-holden-barina-ls-tm-auto-my18/SSE-AD-20770972/,2017 Holden Barina LS TM Auto MY18,holden,barina,2017,ls,TM,MY18,Ls Barina,12900,114000,hatch,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 1.6L",private,nsw,central eastern,lithgow,,
7WiZTPzBBDWBnn9kK,693TECd2vPuT3s5FA,2026-08-12T18:50:16.338Z,carsales_apify,SSE-AD-20561053,https://www.carsales.com.au/cars/details/2018-holden-barina-ls-tm-auto-my18/SSE-AD-20561053/,2018 Holden Barina LS TM Auto MY18,holden,barina,2018,ls,TM,MY18,Ls Barina,9500,42230,hatch,automatic,petrol - unleaded ulp,"4 cylinders, Petrol Aspirated, 1.6L",private,nsw,sydney metro,padstow heights,Well below market price,Well below market price
