snapshot_ts,url,price_text,price_numeric,bids_numeric,time_remaining_text,time_remaining_hours,status,location,location_state,auction_site
2026-04-17T20:36:02.643172+00:00,https://www.grays.com/lot/0001-21065775/motor-vehicles-motor-cycles/2017-peugeot-3008-allure-automatic-hatchback,2099.0,2099.0,36,4d 13h 24m0s,109.4,Active,vic,VIC,lot
2026-04-17T20:36:10.225471+00:00,https://www.grays.com/lot/0001-21065776/motor-vehicles-motor-cycles/2017-audi-q7-3-0-tdi-quattro-4m-turbo-diesel-auto-8-speed-7-seats-wagon,1009.0,1009.0,11,4d 13h 23m52s,109.398,Active,vic,VIC,lot
2026-04-17T20:36:17.853089+00:00,https://www.grays.com/lot/0001-21065777/motor-vehicles-motor-cycles/2016-audi-q7-3-0-tdi-quattro-4m-turbo-diesel-auto-8-speed-7-seats-wagon,1009.0,1009.0,18,4d 13h 23m44s,109.396,Active,vic,VIC,lot
2026-04-17T20:36:25.271274+00:00,https://www.grays.com/lot/0001-50517908/motor-vehicles-motor-cycles/2009-mercedes-benz-sprinter-318cdi-mwb-s-roof-turbo-diesel-automatic-van,2509.0,2509.0,46,1d 13h 23m36s,37.393,Active,qld,QLD,lot
2026-04-17T20:36:32.496313+00:00,https://www.grays.com/lot/0001-50517922/motor-vehicles-motor-cycles/2013-mercedes-benz-c-class-c200-cdi-w204-turbo-diesel-automatic-sedan,109.0,109.0,2,4d 13h 23m30s,109.392,Active,qld,QLD,lot
2026-04-17T20:36:39.831942+00:00,https://www.grays.com/lot/0001-50517923/motor-vehicles-motor-cycles/2009-volkswagen-passat-r36-3c-automatic-sedan,1900.0,1900.0,15,1d 13h 23m23s,37.39,Active,qld,QLD,lot
2026-04-17T20:36:47.380873+00:00,https://www.grays.com/lot/0001-50517924/motor-vehicles-motor-cycles/2016-holden-commodore-sv6-black-edition-vf-ii-v8-manual-upgrade,1200.0,1200.0,7,4d 13h 23m14s,109.387,Active,qld,QLD,lot
2026-04-17T20:36:57.257319+00:00,https://www.grays.com/lot/0001-50517925/motor-vehicles-motor-cycles/2015-holden-cruze-cd-jh-automatic-sedan,9.0,9.0,0,4d 13h 23m5s,109.385,Active,qld,QLD,lot
2026-04-17T20:37:09.232271+00:00,https://www.grays.com/lot/0001-50517926/motor-vehicles-motor-cycles/2013-holden-colorado-4x4-ltz-rg-turbo-diesel-manual-dual-cab,9.0,9.0,0,4d 13h 22m53s,109.381,Active,qld,QLD,lot
2026-04-17T20:37:16.618267+00:00,https://www.grays.com/lot/0001-50517927/motor-vehicles-motor-cycles/2005-lexus-gs-gs430-sports-luxury-automatic-sedan,9.0,9.0,1,4d 13h 22m46s,109.379,Active,qld,QLD,lot
2026-04-17T20:37:23.981330+00:00,https://www.grays.com/lot/0001-50517928/motor-vehicles-motor-cycles/2016-hyundai-accent-active-rb-cvt-hatchback,8009.0,8009.0,0,4d 13h 22m39s,109.377,Active,qld,QLD,lot
2026-04-17T20:37:31.655963+00:00,https://www.grays.com/lot/0001-50517929/motor-vehicles-motor-cycles/2012-holden-cruze-cd-jh-manual-hatchback,9.0,9.0,0,4d 13h 22m29s,109.375,Active,qld,QLD,lot
2026-04-17T20:37:39.476523+00:00,https://www.grays.com/lot/0001-50517930/motor-vehicles-motor-cycles/2012-chrysler-300-c-luxury-lx-automatic-8-speed-sedan,9.0,9.0,0,4d 13h 22m24s,109.373,Active,qld,QLD,lot
2026-04-17T20:37:46.827933+00:00,https://www.grays.com/lot/0001-50517931/motor-vehicles-motor-cycles/2012-volkswagen-jetta-118tsi-1b-automatic-sedan,9.0,9.0,1,4d 13h 22m16s,109.371,Active,qld,QLD,lot
2026-04-17T20:37:55.252271+00:00,https://www.grays.com/lot/0001-50517932/motor-vehicles-motor-cycles/2011-holden-barina-tk-automatic-hatchback,9.0,9.0,0,4d 13h 22m7s,109.369,Active,qld,QLD,lot
2026-04-17T20:38:02.816695+00:00,https://www.grays.com/lot/0001-50517933/motor-vehicles-motor-cycles/2014-hyundai-veloster-sr-turbo-fs-automatic-coupe,9.0,9.0,1,4d 13h 22m0s,109.367,Active,qld,QLD,lot
2026-04-17T20:38:10.227425+00:00,https://www.grays.com/lot/0001-50517934/motor-vehicles-motor-cycles/2010-holden-cruze-cd-jg-turbo-diesel-manual-sedan,9.0,9.0,0,4d 13h 21m51s,109.364,Active,qld,QLD,lot
2026-04-17T20:38:17.566516+00:00,https://www.grays.com/lot/0001-50517935/motor-vehicles-motor-cycles/2003-toyota-mr2-spyder-zzw30r-automatic-convertible,9.0,9.0,1,4d 13h 21m45s,109.362,Active,qld,QLD,lot
2026-04-17T20:38:24.680040+00:00,https://www.grays.com/lot/0001-50517936/motor-vehicles-motor-cycles/2012-holden-cruze-cd-jh-automatic-sedan,9.0,9.0,0,4d 13h 21m38s,109.361,Active,qld,QLD,lot
2026-04-17T20:38:32.208456+00:00,https://www.grays.com/lot/0001-50517937/motor-vehicles-motor-cycles/2007-nissan-tiida-st-l-c11-manual-hatchback,9.0,9.0,0,3d 13h 21m29s,85.358,Active,qld,QLD,lot
2026-04-17T20:38:40.255938+00:00,https://www.grays.com/lot/0001-50517938/motor-vehicles-motor-cycles/2004-saab-9-3-linear-automatic-sedan,9.0,9.0,0,1d 13h 21m22s,37.356,Active,qld,QLD,lot
2026-04-17T20:38:47.790129+00:00,https://www.grays.com/lot/0001-50517939/motor-vehicles-motor-cycles/2013-ford-focus-st-lw-manual-hatchback,9.0,9.0,0,4d 13h 21m15s,109.354,Active,qld,QLD,lot
2026-04-17T20:38:59.671977+00:00,https://www.grays.com/lot/0001-50517940/motor-vehicles-motor-cycles/2014-toyota-camry-altise-asv50r-automatic-sedan,9.0,9.0,1,1d 13h 21m1s,37.35,Active,qld,QLD,lot
2026-04-17T20:39:14.300822+00:00,https://www.grays.com/lot/0001-50517941/motor-vehicles-motor-cycles/2009-audi-a4-2-7-tdi-b8-turbo-diesel-cvt-sedan,9.0,9.0,0,3d 13h 20m47s,85.346,Active,qld,QLD,lot
2026-04-17T20:39:28.516990+00:00,https://www.grays.com/lot/0001-50517942/motor-vehicles-motor-cycles/2015-bmw-520d-520d-f10-lci-turbo-diesel-automatic-8-speed-sedan,109.0,109.0,2,3d 13h 20m33s,85.343,Active,qld,QLD,lot
2026-04-17T20:39:44.185290+00:00,https://www.grays.com/lot/0001-50517943/motor-vehicles-motor-cycles/2010-volkswagen-golf-r-a6-automatic-hatchback,909.0,909.0,13,4d 13h 20m18s,109.338,Active,qld,QLD,lot
2026-04-17T20:40:01.014127+00:00,https://www.grays.com/lot/0001-50517945/motor-vehicles-motor-cycles/2010-mercedes-benz-ml350-cdi-w164-turbo-diesel-automatic-wagon,9.0,9.0,0,4d 13h 20m1s,109.334,Active,qld,QLD,lot
2026-04-17T20:40:11.437554+00:00,https://www.grays.com/lot/0001-50517946/motor-vehicles-motor-cycles/2012-audi-q5-3-0-tdi-quattro-8r-turbo-diesel-automatic-wagon,9.0,9.0,0,4d 13h 19m50s,109.331,Active,qld,QLD,lot
2026-04-17T20:40:27.870292+00:00,https://www.grays.com/lot/0001-50517948/motor-vehicles-motor-cycles/2015-peugeot-308-active-automatic-hatchback,9.0,9.0,1,4d 13h 19m33s,109.326,Active,qld,QLD,lot
2026-04-17T20:40:37.395579+00:00,https://www.grays.com/lot/0001-50517949/motor-vehicles-motor-cycles/2010-toyota-camry-altise-acv40r-automatic-sedan,109.0,109.0,2,4d 13h 19m24s,109.323,Active,qld,QLD,lot
2026-04-17T20:40:50.517864+00:00,https://www.grays.com/lot/0001-50715155/motor-vehicles-motor-cycles/2009-subaru-liberty-2-5i-b5-cvt-wagon,800.0,800.0,10,1d 13h 19m12s,37.32,Active,qld,QLD,lot
2026-04-17T20:40:59.622801+00:00,https://www.grays.com/lot/0001-50715232/motor-vehicles-motor-cycles/2018-audi-q7-3-0-tdi-quattro-4m-turbo-diesel-auto-8-speed-7-seats-wagon,309.0,309.0,4,4d 14h 19m3s,110.317,Active,qld,QLD,lot
2026-04-17T20:41:12.100460+00:00,https://www.grays.com/lot/0001-50715280/motor-vehicles-motor-cycles/2017-volkswagen-amarok-tdi420-core-2h-turbo-diesel-auto-8-speed-dual-cab,9.0,9.0,0,4d 13h 18m51s,109.314,Active,qld,QLD,lot
2026-04-17T20:41:20.670482+00:00,https://www.grays.com/lot/0001-50715293/motor-vehicles-motor-cycles/2017-mercedes-benz-sprinter-minibus-turbo-diesel-automatic-12-seats-bus,1053.0,1053.0,12,1d 13h 18m40s,37.311,Active,qld,QLD,lot
2026-04-17T20:41:43.473389+00:00,https://www.grays.com/lot/0001-50715348/motor-vehicles-motor-cycles/2016-ford-everest-trend-ua-turbo-diesel-automatic-7-seats-wagon,5600.0,5600.0,67,1d 13h 18m19s,37.305,Active,qld,QLD,lot
2026-04-17T20:42:02.653698+00:00,https://www.grays.com/lot/0001-50715349/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-laredo-wk-automatic-8-speed-wagon,9.0,9.0,0,4d 13h 18m0s,109.3,Active,qld,QLD,lot
2026-04-17T20:42:31.619148+00:00,https://www.grays.com/lot/0001-50715350/motor-vehicles-motor-cycles/2016-mitsubishi-pajero-sport-exceed-qe-tdl-autoic-8-speed-wagon,9.0,9.0,1,4d 13h 17m30s,109.292,Active,qld,QLD,lot
