snapshot_ts,url,price_text,price_numeric,bids_numeric,time_remaining_text,time_remaining_hours,status,location,location_state,auction_site
2026-03-02T06:52:07.423276,https://www.grays.com/lot/0001-10352728/motor-vehicles-motor-cycles/2011-bmw-x5-xdrive-30d-e70-lci-turbo-diesel-automatic-8-speed-wagon,909.0,909.0,10,,,Sold,nsw,NSW,lot
2026-03-02T06:52:37.341521,https://www.grays.com/lot/0001-10352729/motor-vehicles-motor-cycles/2011-ford-territory-titanium-sz-turbo-diesel-automatic-7-seats-wagon,,,53,,,Referred,nsw,NSW,lot
2026-03-02T06:53:14.540123,https://www.grays.com/lot/0001-10352730/motor-vehicles-motor-cycles/2016-hyundai-iload-tq-manual-van,4909.0,4909.0,57,,,Sold,nsw,NSW,lot
2026-03-02T06:53:52.943881,https://www.grays.com/lot/0001-10352731/motor-vehicles-motor-cycles/2011-ford-falcon-xr6-fg-automatic-sedan,4400.0,4400.0,27,,,Sold,nsw,NSW,lot
2026-03-02T06:54:28.107725,https://www.grays.com/lot/0001-10352732/motor-vehicles-motor-cycles/2015-jaguar-xe-v6-s-automatic-8-speed-sedan,,,25,,,Referred,nsw,NSW,lot
2026-03-02T06:55:15.131469,https://www.grays.com/lot/0001-10352733/motor-vehicles-motor-cycles/2016-mazda-cx-3-s-touring-dk-automatic-wagon,,,40,,,Referred,nsw,NSW,lot
2026-03-02T06:56:53.412328,https://www.grays.com/lot/0001-10352734/motor-vehicles-motor-cycles/2011-volkswagen-golf-gti-manual-hatchback,2600.0,2600.0,8,,,Sold,nsw,NSW,lot
2026-03-02T06:58:56.191321,https://www.grays.com/lot/0001-10352735/motor-vehicles-motor-cycles/2004-mitsubishi-pajero-exceed-np-turbo-diesel-automatic-7-seats-wagon,1009.0,1009.0,22,,,Sold,nsw,NSW,lot
2026-03-02T07:00:05.807953,https://www.grays.com/lot/0001-10352736/motor-vehicles-motor-cycles/2021-isuzu-mu-x-4x2-ls-u-turbo-diesel-automatic-7-seats-wagon,,,275,,,Referred,nsw,NSW,lot
2026-03-02T07:01:17.324140,https://www.grays.com/lot/0001-10352737/motor-vehicles-motor-cycles/2021-toyota-kluger-4x4-gx-hybrid-axuh78r-cvt-7-seats-wagon,,,205,,,Referred,nsw,NSW,lot
2026-03-02T07:02:48.949868,https://www.grays.com/lot/0001-10352735/motor-vehicles-motor-cycles/2004-mitsubishi-pajero-exceed-np-turbo-diesel-automatic-7-seats-wagon,1009.0,1009.0,22,,,Sold,nsw,NSW,lot
2026-03-02T07:03:01.462705,https://www.grays.com/lot/0001-10352739/motor-vehicles-motor-cycles/2013-nissan-pathfinder-st-r52-cvt-7-seats-wagon,,,9,,,Referred,nsw,NSW,lot
2026-03-02T07:03:53.210919,https://www.grays.com/lot/0001-10352736/motor-vehicles-motor-cycles/2021-isuzu-mu-x-4x2-ls-u-turbo-diesel-automatic-7-seats-wagon,,,275,,,Referred,nsw,NSW,lot
2026-03-02T07:04:30.216822,https://www.grays.com/lot/0001-10352741/motor-vehicles-motor-cycles/2009-mazda-3-sp25-bl-automatic-hatchback,3900.0,3900.0,41,,,Sold,nsw,NSW,lot
2026-03-02T07:06:19.906155,https://www.grays.com/lot/0001-10352737/motor-vehicles-motor-cycles/2021-toyota-kluger-4x4-gx-hybrid-axuh78r-cvt-7-seats-wagon,,,205,,,Referred,nsw,NSW,lot
2026-03-02T07:06:20.025544,https://www.grays.com/lot/0001-10352742/motor-vehicles-motor-cycles/2012-kia-grand-carnival-s-vq-automatic-8-seats-people-mover,2609.0,2609.0,40,,,Sold,nsw,NSW,lot
2026-03-02T07:08:50.767815,https://www.grays.com/lot/0001-10352739/motor-vehicles-motor-cycles/2013-nissan-pathfinder-st-r52-cvt-7-seats-wagon,,,9,,,Referred,nsw,NSW,lot
2026-03-02T07:11:32.442300,https://www.grays.com/lot/0001-10352741/motor-vehicles-motor-cycles/2009-mazda-3-sp25-bl-automatic-hatchback,3900.0,3900.0,41,,,Sold,nsw,NSW,lot
2026-03-02T07:11:41.364081,https://www.grays.com/lot/0001-10352744/motor-vehicles-motor-cycles/2016-lexus-rx-350-rx350-f-sport-ggl25r-automatic-8-speed-wagon,12000.0,12000.0,75,,,Sold,nsw,NSW,lot
2026-03-02T07:12:30.756004,https://www.grays.com/lot/0001-10352742/motor-vehicles-motor-cycles/2012-kia-grand-carnival-s-vq-automatic-8-seats-people-mover,2609.0,2609.0,40,,,Sold,nsw,NSW,lot
2026-03-02T07:13:58.903623,https://www.grays.com/lot/0001-10352746/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,5200.0,5200.0,71,,,Sold,nsw,NSW,lot
2026-03-02T07:13:59.471568,https://www.grays.com/lot/0001-10352743/motor-vehicles-motor-cycles/2007-holden-calais-v-ve-automatic-sedan,,,64,,,Referred,nsw,NSW,lot
2026-03-02T07:15:46.878843,https://www.grays.com/lot/0001-10352744/motor-vehicles-motor-cycles/2016-lexus-rx-350-rx350-f-sport-ggl25r-automatic-8-speed-wagon,12000.0,12000.0,75,,,Sold,nsw,NSW,lot
2026-03-02T07:16:13.952453,https://www.grays.com/lot/0001-10352747/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-st-d40-turbo-diesel-manual-dual-cab,,,85,,,Referred,nsw,NSW,lot
2026-03-02T07:18:15.660383,https://www.grays.com/lot/0001-10352749/motor-vehicles-motor-cycles/2007-mitsubishi-pajero-vr-x-lwb-4x4-ns-automatic-7-seats-wagon,,,71,,,Referred,nsw,NSW,lot
2026-03-02T07:21:38.155209,https://www.grays.com/lot/0001-10352747/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-st-d40-turbo-diesel-manual-dual-cab,,,85,,,Referred,nsw,NSW,lot
2026-03-02T07:22:27.354239,https://www.grays.com/lot/0001-10352749/motor-vehicles-motor-cycles/2007-mitsubishi-pajero-vr-x-lwb-4x4-ns-automatic-7-seats-wagon,,,71,,,Referred,nsw,NSW,lot
2026-03-02T07:23:10.230274,https://www.grays.com/lot/0001-10352750/motor-vehicles-motor-cycles/2015-ford-ecosport-trend-bk-automatic-wagon,109.0,109.0,2,,,Sold,nsw,NSW,lot
2026-03-02T07:24:06.113089,https://www.grays.com/lot/0001-10352751/motor-vehicles-motor-cycles/2015-holden-cruze-cd-jh-automatic-hatchback-pinkslip-issued-20-1-26,2009.0,2009.0,30,,,Sold,nsw,NSW,lot
2026-03-02T07:24:45.208463,https://www.grays.com/lot/0001-10352752/motor-vehicles-motor-cycles/2015-volvo-v40-cross-country-d4-luxury-turbo-diesel-automatic-8speedwagon,6609.0,6609.0,81,,,Sold,nsw,NSW,lot
2026-03-02T07:25:42.807986,https://www.grays.com/lot/0001-10352754/motor-vehicles-motor-cycles/2011-volkswagen-golf-gti-a6-automatic-hatchback,,,62,,,Referred,nsw,NSW,lot
2026-03-02T07:38:46.106167,https://www.grays.com/lot/0001-10352755/motor-vehicles-motor-cycles/2012-hyundai-veloster-sr-turbo-fs-automatic-coupe,2709.0,2709.0,39,,,Sold,nsw,NSW,lot
2026-03-02T07:40:41.255333,https://www.grays.com/lot/0001-10352760/motor-vehicles-motor-cycles/2007-volkswagen-golf-gti-a5-automatic-hatchback,1209.0,1209.0,13,,,Sold,nsw,NSW,lot
2026-03-02T07:41:52.236644,https://www.grays.com/lot/0001-10352761/motor-vehicles-motor-cycles/2017-mitsubishi-outlander-ls-2wd-safety-pack-zk-cvt-7-seats-wagon,9500.0,9500.0,98,,,Sold,nsw,NSW,lot
2026-03-02T07:42:47.202408,https://www.grays.com/lot/0001-10352762/motor-vehicles-motor-cycles/2008-volkswagen-golf-gti-a5-automatic-hatchback,5209.0,5209.0,75,,,Sold,nsw,NSW,lot
2026-03-02T07:43:59.681043,https://www.grays.com/lot/0001-10352764/motor-vehicles-motor-cycles/2007-toyota-corolla-ascent-zre152r-automatic-sedan,3900.0,3900.0,30,,,Sold,nsw,NSW,lot
2026-03-02T07:45:02.625532,https://www.grays.com/lot/0001-10352765/motor-vehicles-motor-cycles/2010-mitsubishi-pajero-glx-nt-turbo-diesel-automatic-7-seats-wagon,5110.0,5110.0,75,,,Sold,nsw,NSW,lot
2026-03-02T07:45:54.106547,https://www.grays.com/lot/0001-10352766/motor-vehicles-motor-cycles/2014-porsche-macan-s-diesel-95b-turbo-diesel-automatic-wagon,17089.0,17089.0,175,,,Sold,nsw,NSW,lot
2026-03-02T07:47:59.462973,https://www.grays.com/lot/0001-10352767/motor-vehicles-motor-cycles/2015-holden-trax-ls-tj-automatic-wagon,,,7,,,Referred,nsw,NSW,lot
2026-03-02T07:48:53.280570,https://www.grays.com/lot/0001-10352768/motor-vehicles-motor-cycles/2019-audi-q5-sport-2-0-tdi-quatt-turbo-diesel-automatic-wagon,16899.0,16899.0,185,,,Sold,nsw,NSW,lot
2026-03-02T07:49:48.520753,https://www.grays.com/lot/0001-10352769/motor-vehicles-motor-cycles/2016-toyota-rav-4-fwd-gx-zsa42r-cvt-wagon,3809.0,3809.0,53,1h 10m12s,1.17,Active,nsw,NSW,lot
2026-03-02T08:59:07.793100,https://www.grays.com/lot/0001-10054552/motor-vehicles-motor-cycles/1989-holden-commodore-automatic-sedan,509.0,509.0,7,1d 0h 5m52s,24.098,Active,nsw,NSW,lot
2026-03-02T09:00:49.852798,https://www.grays.com/lot/0001-10352630/motor-vehicles-motor-cycles/2012-mazda-bt-50-4x4-gt-turbo-diesel-automatic-dual-cab,,,54,,,Referred,nsw,NSW,lot
2026-03-02T09:01:33.900400,https://www.grays.com/lot/0001-10352641/motor-vehicles-motor-cycles/2018-toyota-camry-ascent-asv70r-automatic-sedan,,,60,,,Referred,nsw,NSW,lot
2026-03-02T09:02:12.657163,https://www.grays.com/lot/0001-10352695/motor-vehicles-motor-cycles/2012-volvo-xc60-d5-r-design-turbo-diesel-automatic-wagon,,,19,,,Referred,nsw,NSW,lot
2026-03-02T09:03:07.233422,https://www.grays.com/lot/0001-10352698/motor-vehicles-motor-cycles/2016-hyundai-accent-active-rb-cvt-hatchback,3300.0,3300.0,45,,,Sold,nsw,NSW,lot
2026-03-02T09:03:59.408898,https://www.grays.com/lot/0001-10352699/motor-vehicles-motor-cycles/2014-bmw-x5-sdrive-25d-f15-turbo-diesel-automatic-8-speed-wagon,,,8,,,Referred,nsw,NSW,lot
2026-03-02T09:05:18.067265,https://www.grays.com/lot/0001-10352701/motor-vehicles-motor-cycles/2005-mini-cooper-cabrio-s-manual-convertible,1509.0,1509.0,20,,,Sold,nsw,NSW,lot
2026-03-02T09:06:55.208246,https://www.grays.com/lot/0001-10352702/motor-vehicles-motor-cycles/2018-mazda-bt-50-4x2-xt-turbo-diesel-automatic-cab-chassis,,,60,,,Referred,nsw,NSW,lot
2026-03-02T09:08:24.798978,https://www.grays.com/lot/0001-10352703/motor-vehicles-motor-cycles/2012-volkswagen-golf-118tsi-comfortline-a6-automatic-hatchback,1109.0,1109.0,18,,,Sold,nsw,NSW,lot
2026-03-02T09:09:15.145934,https://www.grays.com/lot/0001-10352704/motor-vehicles-motor-cycles/2002-toyota-hiace-sbv-lwb-rch22r-manual-van,1509.0,1509.0,23,,,Sold,nsw,NSW,lot
2026-03-02T09:10:06.965314,https://www.grays.com/lot/0001-10352706/motor-vehicles-motor-cycles/2016-nissan-patrol-3-0l-st-gu-turbo-diesel-automatic-7-seats-wagon,,,33,,,Referred,nsw,NSW,lot
2026-03-02T09:11:03.369315,https://www.grays.com/lot/0001-10352707/motor-vehicles-motor-cycles/1995-holden-commodore-executive-vr-automatic-sedan,1209.0,1209.0,16,,,Sold,nsw,NSW,lot
2026-03-02T09:11:58.471057,https://www.grays.com/lot/0001-10352708/motor-vehicles-motor-cycles/2008-bmw-3-series-323i-e92-automatic-coupe,810.0,810.0,11,,,Sold,nsw,NSW,lot
2026-03-02T09:12:56.407068,https://www.grays.com/lot/0001-10352709/motor-vehicles-motor-cycles/2005-land-rover-range-rover-sport-automatic-wagon-pinkslip-issued-11-2-26,5109.0,5109.0,68,,,Sold,nsw,NSW,lot
2026-03-02T09:14:10.611027,https://www.grays.com/lot/0001-10352712/motor-vehicles-motor-cycles/2018-toyota-hiace-kdh223r-turbo-diesel-automatic-12-seats-bus,,,206,,,Referred,nsw,NSW,lot
2026-03-02T09:14:56.049284,https://www.grays.com/lot/0001-10352713/motor-vehicles-motor-cycles/2012-toyota-landcruiser-prado-gx-kdj150r-turbo-diesel-manual-wagon,8200.0,8200.0,91,,,Sold,nsw,NSW,lot
2026-03-02T09:15:14.099727,https://www.grays.com/lot/0001-10352714/motor-vehicles-motor-cycles/2016-ford-falcon-fg-x-automatic-cab-chassis,6009.0,6009.0,102,,,Sold,nsw,NSW,lot
2026-03-02T09:15:32.366137,https://www.grays.com/lot/0001-10352716/motor-vehicles-motor-cycles/2015-nissan-juke-ti-s-f15-ii-manual-wagon,3509.0,3509.0,52,,,Sold,nsw,NSW,lot
2026-03-02T09:15:51.205420,https://www.grays.com/lot/0001-10352717/motor-vehicles-motor-cycles/2008-subaru-liberty-2-5i-heritage-b4-manual-sedan,209.0,209.0,3,,,Sold,nsw,NSW,lot
2026-03-02T09:16:09.393140,https://www.grays.com/lot/0001-10352718/motor-vehicles-motor-cycles/2015-jaguar-xe-25t-portfolio-automatic-8-speed-sedan,,,113,,,Referred,nsw,NSW,lot
2026-03-02T09:16:22.791670,https://www.grays.com/lot/0001-10352719/motor-vehicles-motor-cycles/2014-toyota-hilux-4x2-workmate-tgn16r-automatic-cab-chassis,12100.0,12100.0,131,,,Sold,nsw,NSW,lot
2026-03-02T09:16:48.556173,https://www.grays.com/lot/0001-10352721/motor-vehicles-motor-cycles/2016-renault-koleos-zen-4x2-xzg-cvt-wagon,,,54,,,Referred,nsw,NSW,lot
2026-03-02T09:17:07.173524,https://www.grays.com/lot/0001-10352722/motor-vehicles-motor-cycles/2009-mercedes-benz-clc-200-200k-cl203-automatic-coupe,809.0,809.0,9,,,Sold,nsw,NSW,lot
2026-03-02T09:17:32.840188,https://www.grays.com/lot/0001-10352723/motor-vehicles-motor-cycles/2012-mitsubishi-mirage-ls-la-manual-hatchback,809.0,809.0,13,,,Sold,nsw,NSW,lot
2026-03-02T09:17:51.789086,https://www.grays.com/lot/0001-10352724/motor-vehicles-motor-cycles/2010-mercedes-benz-c200-cgi-w204-automatic-sedan,2100.0,2100.0,17,,,Sold,nsw,NSW,lot
2026-03-02T09:18:11.088067,https://www.grays.com/lot/0001-10352725/motor-vehicles-motor-cycles/2015-jeep-grand-cherokee-overland-wk-turbo-diesel-automatic-8-speed-wagon,,,56,,,Referred,nsw,NSW,lot
2026-03-02T09:18:30.115156,https://www.grays.com/lot/0001-10352726/motor-vehicles-motor-cycles/2018-hsv-colorado-sportscat-rg-turbo-diesel-automatic-dual-cab,,,67,,,Referred,nsw,NSW,lot
2026-03-02T09:18:49.646822,https://www.grays.com/lot/0001-10352727/motor-vehicles-motor-cycles/2010-audi-q5-2-0-tfsi-quattro-8r-automatic-wagon,1009.0,1009.0,16,,,Sold,nsw,NSW,lot
2026-03-02T09:19:07.955807,https://www.grays.com/lot/0001-10352728/motor-vehicles-motor-cycles/2011-bmw-x5-xdrive-30d-e70-lci-turbo-diesel-automatic-8-speed-wagon,909.0,909.0,10,,,Sold,nsw,NSW,lot
2026-03-02T09:19:35.469907,https://www.grays.com/lot/0001-10352729/motor-vehicles-motor-cycles/2011-ford-territory-titanium-sz-turbo-diesel-automatic-7-seats-wagon,,,53,,,Referred,nsw,NSW,lot
2026-03-02T09:19:54.569931,https://www.grays.com/lot/0001-10352730/motor-vehicles-motor-cycles/2016-hyundai-iload-tq-manual-van,4909.0,4909.0,57,,,Sold,nsw,NSW,lot
2026-03-02T09:20:14.292256,https://www.grays.com/lot/0001-10352731/motor-vehicles-motor-cycles/2011-ford-falcon-xr6-fg-automatic-sedan,4400.0,4400.0,27,,,Sold,nsw,NSW,lot
2026-03-02T09:20:31.619084,https://www.grays.com/lot/0001-10352732/motor-vehicles-motor-cycles/2015-jaguar-xe-v6-s-automatic-8-speed-sedan,,,25,,,Referred,nsw,NSW,lot
2026-03-02T09:20:51.239959,https://www.grays.com/lot/0001-10352733/motor-vehicles-motor-cycles/2016-mazda-cx-3-s-touring-dk-automatic-wagon,,,40,,,Referred,nsw,NSW,lot
2026-03-02T09:21:11.520426,https://www.grays.com/lot/0001-10352734/motor-vehicles-motor-cycles/2011-volkswagen-golf-gti-manual-hatchback,2600.0,2600.0,8,,,Sold,nsw,NSW,lot
2026-03-02T09:21:28.961983,https://www.grays.com/lot/0001-10352746/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,5200.0,5200.0,71,,,Sold,nsw,NSW,lot
2026-03-02T09:21:49.019637,https://www.grays.com/lot/0001-10352769/motor-vehicles-motor-cycles/2016-toyota-rav-4-fwd-gx-zsa42r-cvt-wagon,6600.0,6600.0,86,6m52s,0.114,Active,nsw,NSW,lot
2026-03-02T09:22:06.903213,https://www.grays.com/lot/0001-10352770/motor-vehicles-motor-cycles/2018-ldv-g10-automatic-van,,,11,,,Referred,nsw,NSW,lot
2026-03-02T09:22:27.530738,https://www.grays.com/lot/0001-10352771/motor-vehicles-motor-cycles/2007-honda-odyssey-luxury-automatic-7-seats-people-mover,2609.0,2609.0,35,,,Sold,nsw,NSW,lot
2026-03-02T09:22:46.646878,https://www.grays.com/lot/0001-10352774/motor-vehicles-motor-cycles/2002-holden-ute-ss-vu-automatic-ute,,,141,,,Referred,nsw,NSW,lot
2026-03-02T09:23:08.167603,https://www.grays.com/lot/0001-10352775/motor-vehicles-motor-cycles/2003-hyundai-elantra-gls-xd-automatic-sedan,709.0,709.0,9,,,Sold,nsw,NSW,lot
2026-03-02T09:23:25.360372,https://www.grays.com/lot/0001-10352776/motor-vehicles-motor-cycles/2011-ford-focus-zetec-lv-manual-hatchback,,,3,,,Referred,nsw,NSW,lot
2026-03-02T09:23:52.356900,https://www.grays.com/lot/0001-10352777/motor-vehicles-motor-cycles/2018-mazda-cx-8-sport-fwd-kg-turbo-diesel-automatic-7-seats-wagon,,,83,,,Referred,nsw,NSW,lot
2026-03-02T09:24:09.380522,https://www.grays.com/lot/0001-10352779/motor-vehicles-motor-cycles/2006-bmw-x5-4-4i-e53-automatic-wagon,,,31,,,Referred,nsw,NSW,lot
2026-03-02T09:24:26.750096,https://www.grays.com/lot/0001-10352780/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-wk-turbo-diesel-automatic-8-speed-wagon,,,15,,,Referred,nsw,NSW,lot
2026-03-02T09:24:51.403040,https://www.grays.com/lot/0001-10352781/motor-vehicles-motor-cycles/2011-mercedes-benz-gl-class-gl350-cdi-x164-turbo-diesel-auto-7-seats-wagon,,,23,,,Referred,nsw,NSW,lot
2026-03-02T09:25:12.817966,https://www.grays.com/lot/0001-10352782/motor-vehicles-motor-cycles/2010-bmw-3-series-323i-e90-automatic-sedan,,,4,,,Referred,nsw,NSW,lot
2026-03-02T09:25:29.090579,https://www.grays.com/lot/0001-10352783/motor-vehicles-motor-cycles/2013-mercedes-benz-c-class-c-250-be-elegance-w204-automatic-sedan,,,26,,,Referred,nsw,NSW,lot
2026-03-02T09:25:53.219784,https://www.grays.com/lot/0001-10352784/motor-vehicles-motor-cycles/2010-volvo-xc70-d5-turbo-diesel-automatic-wagon,,,13,,,Referred,nsw,NSW,lot
2026-03-02T09:26:13.995120,https://www.grays.com/lot/0001-10352785/motor-vehicles-motor-cycles/2014-mercedes-benz-cla-class-cla250-sport-awd-c117-automatic-coupe,,,127,,,Referred,nsw,NSW,lot
2026-03-02T09:26:32.769877,https://www.grays.com/lot/0001-10352787/motor-vehicles-motor-cycles/2009-nissan-elgrand-automatic-8-seats-people-mover,1409.0,1409.0,21,,,Sold,nsw,NSW,lot
2026-03-02T09:26:59.498040,https://www.grays.com/lot/0001-10352788/motor-vehicles-motor-cycles/2006-toyota-rav-4-cruiser-l-aca33r-automatic-wagon,3009.0,3009.0,33,,,Sold,nsw,NSW,lot
2026-03-02T09:27:17.761020,https://www.grays.com/lot/0001-10352789/motor-vehicles-motor-cycles/2016-ford-ranger-xl-4x4-px-ii-turbo-diesel-automatic-dual-cab,4900.0,4900.0,54,9m8s,0.152,Active,nsw,NSW,lot
2026-03-02T09:27:36.251437,https://www.grays.com/lot/0001-10352791/motor-vehicles-motor-cycles/2016-skoda-octavia-rs-162tsi-ne-automatic-sedan,5800.0,5800.0,86,,,Sold,nsw,NSW,lot
2026-03-02T09:27:53.948256,https://www.grays.com/lot/0001-10352792/motor-vehicles-motor-cycles/2015-subaru-forester-2-5i-s-s4-cvt-wagon,,,42,,,Referred,nsw,NSW,lot
2026-03-02T09:28:12.621980,https://www.grays.com/lot/0001-10352796/motor-vehicles-motor-cycles/2011-bmw-x3-xdrive-20d-f25-turbo-diesel-automatic-8-speed-wagon,1009.0,1009.0,17,23h 46m48s,23.78,Active,nsw,NSW,lot
