snapshot_ts,url,price_text,price_numeric,bids_numeric,time_remaining_text,time_remaining_hours,status,location,location_state,auction_site
2026-05-06T07:00:42.922697+00:00,https://www.grays.com/lot/0001-10353552/motor-vehicles-motor-cycles/2017-hyundai-i30-active-pd-automatic-hatchback,4600.0,4600.0,11,2h 59m19s,2.989,Active,nsw,NSW,lot
2026-05-06T07:00:52.047412+00:00,https://www.grays.com/lot/0001-21066039/motor-vehicles-motor-cycles/2008-toyota-yaris-yr-ncp90r-automatic-hatchback,1409.0,1409.0,23,2h 59m10s,2.986,Active,vic,VIC,lot
2026-05-06T07:01:15.542315+00:00,https://www.grays.com/lot/0001-50715478/motor-vehicles-motor-cycles/2015-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,4609.0,4609.0,80,2h 58m59s,2.983,Active,qld,QLD,lot
2026-05-06T07:01:24.870797+00:00,https://www.grays.com/lot/0010-23500020/motor-vehicles-motor-cycles/2014-hyundai-i30-active-auto-hatch,809.0,809.0,9,1d 2h 58m37s,26.977,Active,melbourne,MELBOURNE,lot
2026-05-06T07:01:33.792956+00:00,https://www.grays.com/lot/0018-23500015/motor-vehicles-motor-cycles/2015-hyundai-ix35-se-petrol,4100.0,4100.0,13,2h 58m27s,2.974,Active,melbourne,MELBOURNE,lot
2026-05-06T10:10:54.742661+00:00,https://www.grays.com/lot/0001-21066039/motor-vehicles-motor-cycles/2008-toyota-yaris-yr-ncp90r-automatic-hatchback,1509.0,1509.0,24,,,Referred,vic,VIC,lot
2026-05-06T10:11:15.064738+00:00,https://www.grays.com/lot/0001-50715478/motor-vehicles-motor-cycles/2015-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,,,109,,,Referred,qld,QLD,lot
2026-05-06T10:11:31.352458+00:00,https://www.grays.com/lot/0018-23500015/motor-vehicles-motor-cycles/2015-hyundai-ix35-se-petrol,4100.0,4100.0,13,,,Referred,melbourne,MELBOURNE,lot
2026-05-06T10:10:45.677747+00:00,https://www.grays.com/lot/0001-10353552/motor-vehicles-motor-cycles/2017-hyundai-i30-active-pd-automatic-hatchback,5000.0,5000.0,15,2m47s,0.046,Active,nsw,NSW,lot
2026-05-06T10:11:23.561625+00:00,https://www.grays.com/lot/0010-23500020/motor-vehicles-motor-cycles/2014-hyundai-i30-active-auto-hatch,1109.0,1109.0,12,23h 48m38s,23.811,Active,melbourne,MELBOURNE,lot
2026-05-06T11:00:39.694222+00:00,https://www.grays.com/lot/0001-10353552/motor-vehicles-motor-cycles/2017-hyundai-i30-active-pd-automatic-hatchback,,,15,,,Referred,nsw,NSW,lot
2026-05-06T11:00:48.941049+00:00,https://www.grays.com/lot/0010-23500020/motor-vehicles-motor-cycles/2014-hyundai-i30-active-auto-hatch,1809.0,1809.0,19,22h 59m12s,22.987,Active,melbourne,MELBOURNE,lot
2026-05-06T12:00:27.155619+00:00,https://www.grays.com/lot/0010-23500020/motor-vehicles-motor-cycles/2014-hyundai-i30-active-auto-hatch,1909.0,1909.0,22,21h 59m34s,21.993,Active,melbourne,MELBOURNE,lot
