snapshot_ts,url,price_text,price_numeric,bids_numeric,time_remaining_text,time_remaining_hours,status,location,location_state,auction_site
2026-01-02T18:34:47.192130,https://www.grays.com/lot/0001-21061179/motor-vehicles-motor-cycles/2011-mazda-6-limited-gh-automatic-sedan,2300.0,2300.0,29,3d 14h 25m15s,86.421,Active,VIC,VIC,lot
2026-01-02T18:34:56.181057,https://www.grays.com/lot/0001-21061177/motor-vehicles-motor-cycles/2003-toyota-estima-automatic-7-seats-wagon,1000.0,1000.0,10,,,Sold,VIC,VIC,lot
2026-01-02T18:35:13.310220,https://www.grays.com/lot/0001-21061175/motor-vehicles-motor-cycles/2014-bmw-2-series-active-tour-218d-f45-turbo-diesel-auto-8-speed-wagon,5800.0,5800.0,60,3d 14h 24m47s,86.413,Active,VIC,VIC,lot
2026-01-02T18:35:22.717037,https://www.grays.com/lot/0001-21061171/motor-vehicles-motor-cycles/2011-bmw-x5-xdrive-40d-sport-e70-lci-turbo-diesel-automatic-8-speed-wagon,2600.0,2600.0,27,3d 14h 24m39s,86.411,Active,VIC,VIC,lot
2026-01-02T18:35:33.150966,https://www.grays.com/lot/0001-21061166/motor-vehicles-motor-cycles/2008-ford-mondeo-tdci-ma-turbo-diesel-automatic-hatchback,509.0,509.0,6,3d 14h 24m27s,86.407,Active,VIC,VIC,lot
2026-01-02T18:35:42.919127,https://www.grays.com/lot/0001-21061163/motor-vehicles-motor-cycles/2009-nissan-navara-rx-4x4-d40-turbo-diesel-manual-dual-cab,2300.0,2300.0,21,,,Sold,VIC,VIC,lot
2026-01-02T18:35:57.132004,https://www.grays.com/lot/0001-21061160/motor-vehicles-motor-cycles/1996-bmw-740i-v8-4-4l-automatic-sedan,3100.0,3100.0,35,3d 14h 24m5s,86.401,Active,VIC,VIC,lot
2026-01-02T18:36:07.289314,https://www.grays.com/lot/0001-21061159/motor-vehicles-motor-cycles/2010-audi-a4-1-8-tfsi-b8-cvt-sedan,1000.0,1000.0,13,3d 14h 23m57s,86.399,Active,VIC,VIC,lot
2026-01-02T18:36:17.149938,https://www.grays.com/lot/0001-21061147/motor-vehicles-motor-cycles/2013-subaru-xv-2-0i-s-g4x-cvt-hatchback,4900.0,4900.0,33,3d 14h 23m44s,86.396,Active,VIC,VIC,lot
2026-01-02T18:36:26.941124,https://www.grays.com/lot/0001-21061146/motor-vehicles-motor-cycles/2005-mazda-3-maxx-bk-automatic-hatchback,1709.0,1709.0,18,3d 14h 23m33s,86.393,Active,VIC,VIC,lot
2026-01-02T18:36:37.187446,https://www.grays.com/lot/0001-21061145/motor-vehicles-motor-cycles/2012-mercedes-benz-a-class-a250-sport-auto-complied-2013,9900.0,9900.0,147,3d 14h 23m25s,86.39,Active,VIC,VIC,lot
2026-01-02T18:36:46.674483,https://www.grays.com/lot/0001-21061144/motor-vehicles-motor-cycles/2009-mercedes-benz-c220-cdi-classic-w204-turbo-diesel-automatic-sedan,2409.0,2409.0,41,,,Sold,VIC,VIC,lot
2026-01-02T18:37:13.154311,https://www.grays.com/lot/0001-21061131/motor-vehicles-motor-cycles/2014-volkswagen-golf-gti-a7-automatic-hatchback,8499.0,8499.0,90,3d 14h 22m47s,86.38,Active,VIC,VIC,lot
2026-01-02T18:37:21.757325,https://www.grays.com/lot/0001-21061091/motor-vehicles-motor-cycles/2010-nissan-x-trail-st-t31-cvt-wagon,1009.0,1009.0,11,3d 14h 22m39s,86.377,Active,VIC,VIC,lot
2026-01-02T18:37:31.591176,https://www.grays.com/lot/0001-21061080/motor-vehicles-motor-cycles/2011-volvo-xc90-3-2-r-design-auto-complied-2012,3100.0,3100.0,34,3d 14h 22m29s,86.375,Active,VIC,VIC,lot
2026-01-02T18:37:40.704971,https://www.grays.com/lot/0001-21061075/motor-vehicles-motor-cycles/2005-jeep-cherokee-sport-kj-automatic-wagon,1500.0,1500.0,11,3d 14h 22m20s,86.372,Active,VIC,VIC,lot
2026-01-02T18:37:48.656016,https://www.grays.com/lot/0001-21061072/motor-vehicles-motor-cycles/2005-toyota-echo-ncp10r-automatic-hatchback,1909.0,1909.0,16,3d 14h 22m14s,86.371,Active,VIC,VIC,lot
2026-01-02T18:37:58.194287,https://www.grays.com/lot/0001-21061069/motor-vehicles-motor-cycles/2003-subaru-impreza-rs-g2-manual-sedan,2700.0,2700.0,43,3d 14h 22m3s,86.367,Active,VIC,VIC,lot
2026-01-02T18:38:07.068618,https://www.grays.com/lot/0001-21061067/motor-vehicles-motor-cycles/2002-toyota-rav-4-cruiser-aca21r-manual-wagon,209.0,209.0,3,3d 14h 21m54s,86.365,Active,VIC,VIC,lot
2026-01-02T18:38:16.817579,https://www.grays.com/lot/0001-21061074/motor-vehicles-motor-cycles/2008-audi-a4-2-0-tfsi-quattro-b8-manual-sedan,2201.0,2201.0,37,3d 14h 21m47s,86.363,Active,VIC,VIC,lot
2026-01-02T18:38:26.235901,https://www.grays.com/lot/0001-21061038/motor-vehicles-motor-cycles/2015-bmw-3-series-316i-f30-automatic-8-speed-sedan,5200.0,5200.0,83,3d 14h 21m35s,86.36,Active,VIC,VIC,lot
2026-01-02T18:38:34.864102,https://www.grays.com/lot/0001-21061035/motor-vehicles-motor-cycles/2009-holden-colorado-4x4-lx-3-0-t-d-rc-turbo-diesel-manual-dual-cab,4100.0,4100.0,48,3d 14h 21m26s,86.357,Active,VIC,VIC,lot
2026-01-02T18:40:11.612599,https://www.grays.com/lot/0001-21061034/motor-vehicles-motor-cycles/1997-holden-commodore-executive-vs-automatic-sedan,509.0,509.0,11,3d 14h 19m50s,86.331,Active,VIC,VIC,lot
2026-01-02T18:40:22.813534,https://www.grays.com/lot/0001-21061033/motor-vehicles-motor-cycles/2009-toyota-aurion-at-x-gsv40r-automatic-sedan,2000.0,2000.0,23,3d 14h 19m41s,86.328,Active,VIC,VIC,lot
2026-01-02T18:40:34.354103,https://www.grays.com/lot/0001-21061036/motor-vehicles-motor-cycles/2008-bmw-320i-320i-exec-e90-automatic-sedan,309.0,309.0,4,3d 14h 19m26s,86.324,Active,VIC,VIC,lot
2026-01-02T18:40:50.865812,https://www.grays.com/lot/0001-21061032/motor-vehicles-motor-cycles/2017-mitsubishi-triton-4x4-glx-mq-turbo-diesel-manual-dual-cab,7200.0,7200.0,89,3d 14h 19m10s,86.319,Active,VIC,VIC,lot
2026-01-02T18:40:59.957376,https://www.grays.com/lot/0001-21061030/motor-vehicles-motor-cycles/2010-audi-a4-1-8-tfsi-b8-cvt-sedan,5000.0,5000.0,1,3d 14h 19m2s,86.317,Active,VIC,VIC,lot
2026-01-02T18:41:10.151230,https://www.grays.com/lot/0001-21061029/motor-vehicles-motor-cycles/2017-toyota-yaris-ascent-ncp130r-automatic-hatchback,7200.0,7200.0,5,3d 14h 18m51s,86.314,Active,VIC,VIC,lot
2026-01-02T18:41:19.603519,https://www.grays.com/lot/0001-21061028/motor-vehicles-motor-cycles/2012-volkswagen-touareg-150-tdi-7p-turbo-diesel-automatic-8-speed-wagon,4400.0,4400.0,32,3d 14h 18m42s,86.312,Active,VIC,VIC,lot
2026-01-02T18:41:28.370040,https://www.grays.com/lot/0001-21061023/motor-vehicles-motor-cycles/2010-ford-falcon-xr6-fg-automatic-ute,7990.0,7990.0,98,3d 14h 18m33s,86.309,Active,VIC,VIC,lot
2026-01-02T18:41:37.096177,https://www.grays.com/lot/0001-21060943/motor-vehicles-motor-cycles/2005-bmw-1-series-118i-e87-automatic-hatchback,309.0,309.0,4,3d 14h 18m30s,86.308,Active,VIC,VIC,lot
2026-01-02T18:41:45.463632,https://www.grays.com/lot/0001-21060941/motor-vehicles-motor-cycles/2012-skoda-octavia-90tsi-special-ed-1z-automatic-wagon,1900.0,1900.0,19,3d 14h 18m16s,86.304,Active,VIC,VIC,lot
2026-01-02T18:41:54.898536,https://www.grays.com/lot/0001-21060946/motor-vehicles-motor-cycles/2008-mercedes-benz-c-class-c220-avantgarde-turbo-diesel-automatic-sedan,1709.0,1709.0,24,3d 14h 18m7s,86.302,Active,VIC,VIC,lot
2026-01-02T18:42:08.533364,https://www.grays.com/lot/0001-21060896/motor-vehicles-motor-cycles/2007-land-rover-range-rover-sport-tdv6-turbo-diesel-automatic-wagon,3009.0,3009.0,49,3d 14h 17m52s,86.298,Active,VIC,VIC,lot
2026-01-02T18:42:17.879996,https://www.grays.com/lot/0001-21060868/motor-vehicles-motor-cycles/2012-bmw-1-series-116i-f20-automatic-8-speed-hatchback,3009.0,3009.0,48,3d 14h 17m45s,86.296,Active,VIC,VIC,lot
2026-01-02T18:42:26.711684,https://www.grays.com/lot/0001-21060900/motor-vehicles-motor-cycles/2011-ford-territory-titanium-sz-turbo-diesel-automatic-7-seats-wagon,909.0,909.0,12,3d 14h 17m36s,86.293,Active,VIC,VIC,lot
2026-01-02T18:42:38.047268,https://www.grays.com/lot/0001-21060865/motor-vehicles-motor-cycles/2011-alfa-romeo-giulietta-distinctive-automatic-hatchback-comp2012,2900.0,2900.0,52,3d 14h 17m23s,86.29,Active,VIC,VIC,lot
2026-01-02T18:42:57.211320,https://www.grays.com/lot/0001-21060864/motor-vehicles-motor-cycles/2010-toyota-landcruiser-prado-kakadu-grj150r-automatic-7-seats-wagon,13800.0,13800.0,130,3d 14h 17m3s,86.284,Active,VIC,VIC,lot
2026-01-02T18:43:08.211681,https://www.grays.com/lot/0001-21060862/motor-vehicles-motor-cycles/2007-mitsubishi-triton-4x4-glx-r-double-cab-ml-turbo-diesel-manual-dual-cab,2609.0,2609.0,33,3d 14h 16m54s,86.282,Active,VIC,VIC,lot
2026-01-02T18:43:28.397058,https://www.grays.com/lot/0001-21060860/motor-vehicles-motor-cycles/2009-land-rover-range-rover-sport-tdv6-turbo-diesel-automatic-wagon,1200.0,1200.0,14,3d 14h 16m34s,86.276,Active,VIC,VIC,lot
2026-01-02T18:43:36.908190,https://www.grays.com/lot/0001-21060858/motor-vehicles-motor-cycles/2009-holden-caprice-6-0l-v8-wm-automatic-sedan,7200.0,7200.0,86,3d 14h 16m24s,86.273,Active,VIC,VIC,lot
2026-01-02T18:43:54.034837,https://www.grays.com/lot/0001-21060857/motor-vehicles-motor-cycles/2015-mazda-bt-50-4x4-gt-turbo-diesel-automatic-dual-cab,7390.0,7390.0,75,3d 14h 16m6s,86.268,Active,VIC,VIC,lot
2026-01-02T18:44:04.886804,https://www.grays.com/lot/0001-21060852/motor-vehicles-motor-cycles/2001-toyota-landcruiser-prado-gxl-v6-vzj95r-automatic-7-seats-wagon,2900.0,2900.0,52,3d 14h 15m57s,86.266,Active,VIC,VIC,lot
2026-01-02T18:44:13.127385,https://www.grays.com/lot/0001-21060810/motor-vehicles-motor-cycles/2010-audi-a3-1-8-tfsi-amb-8p-automatic-rwc-issued-24-11-2025,2109.0,2109.0,35,3d 14h 15m48s,86.263,Active,VIC,VIC,lot
2026-01-02T18:44:25.748059,https://www.grays.com/lot/0001-21060795/motor-vehicles-motor-cycles/2016-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,5150.0,5150.0,23,3d 14h 15m35s,86.26,Active,VIC,VIC,lot
2026-01-02T18:44:34.478434,https://www.grays.com/lot/0001-21060743/motor-vehicles-motor-cycles/2012-land-rover-range-rover-evoque-sd4-pure-turbo-diesel-automatic-wagon,9008.0,9008.0,46,3d 14h 15m26s,86.257,Active,VIC,VIC,lot
2026-01-02T18:44:43.872130,https://www.grays.com/lot/0001-21060958/motor-vehicles-motor-cycles/2011-mercedes-benz-ml350-cdi-blue-efficiency-w164-turbo-diesel-auto-wagon,409.0,409.0,5,3d 14h 20m18s,86.338,Active,VIC,VIC,lot
2026-01-02T18:44:54.703975,https://www.grays.com/lot/0001-21060741/motor-vehicles-motor-cycles/2008-mazda-6-classic-gh-automatic-wagon,9.0,9.0,1,3d 14h 15m6s,86.252,Active,VIC,VIC,lot
2026-01-02T18:45:14.753060,https://www.grays.com/lot/0001-21060957/motor-vehicles-motor-cycles/2011-volkswagen-passat-118tsi-3c-automatic-sedan,609.0,609.0,7,3d 14h 19m53s,86.331,Active,VIC,VIC,lot
2026-01-02T18:45:25.325322,https://www.grays.com/lot/0001-21060602/motor-vehicles-motor-cycles/2016-volkswagen-golf-92tsi-trendline-a7-automatic-hatchback,8100.0,8100.0,28,3d 14h 14m35s,86.243,Active,VIC,VIC,lot
2026-01-02T18:45:47.687758,https://www.grays.com/lot/0001-21060685/motor-vehicles-motor-cycles/2002-toyota-echo-ncp10r-manual-hatchback,109.0,109.0,2,3d 14h 14m12s,86.237,Active,VIC,VIC,lot
2026-01-02T18:45:59.091756,https://www.grays.com/lot/0001-21060600/motor-vehicles-motor-cycles/2012-volkswagen-polo-66tdi-comfortline-6r-turbo-diesel-automatic-hatchback,1500.0,1500.0,6,3d 14h 14m2s,86.234,Active,VIC,VIC,lot
2026-01-02T18:46:25.137624,https://www.grays.com/lot/0001-21060596/motor-vehicles-motor-cycles/2017-nissan-x-trail-ti-awd-t32-cvt-wagon-series-2,7700.0,7700.0,65,3d 14h 13m36s,86.227,Active,VIC,VIC,lot
2026-01-02T18:46:33.838972,https://www.grays.com/lot/0001-21060595/motor-vehicles-motor-cycles/2006-volkswagen-jetta-2-0-turbo-fsi-1km-automatic-sedan,509.0,509.0,9,3d 14h 13m27s,86.224,Active,VIC,VIC,lot
2026-01-02T18:46:42.604424,https://www.grays.com/lot/0001-21060516/motor-vehicles-motor-cycles/2011-bmw-x1-sdrive-18i-e84-automatic-wagon,1009.0,1009.0,13,3d 14h 13m19s,86.222,Active,VIC,VIC,lot
2026-01-02T18:46:52.515577,https://www.grays.com/lot/0001-21060515/motor-vehicles-motor-cycles/2017-volkswagen-passat-132tsi-b8-automatic-wagon,4300.0,4300.0,40,3d 14h 13m9s,86.219,Active,VIC,VIC,lot
2026-01-02T18:47:12.503781,https://www.grays.com/lot/0001-21060456/motor-vehicles-motor-cycles/2012-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,709.0,709.0,13,3d 14h 12m50s,86.214,Active,VIC,VIC,lot
2026-01-02T18:47:33.496628,https://www.grays.com/lot/0001-21060455/motor-vehicles-motor-cycles/2012-hyundai-ix35-active-fwd-lm-automatic-wagon-complied-2013,909.0,909.0,12,3d 14h 12m28s,86.208,Active,VIC,VIC,lot
2026-01-02T18:47:42.886053,https://www.grays.com/lot/0001-21060420/motor-vehicles-motor-cycles/2009-mini-cooper-s-r56-manual-hatchback,4300.0,4300.0,33,3d 14h 12m18s,86.205,Active,VIC,VIC,lot
2026-01-02T18:48:08.927102,https://www.grays.com/lot/0001-21060419/motor-vehicles-motor-cycles/2008-toyota-corolla-ascent-zre152r-automatic-hatchback,3400.0,3400.0,47,3d 14h 11m53s,86.198,Active,VIC,VIC,lot
2026-01-02T18:48:31.625283,https://www.grays.com/lot/0001-21060391/motor-vehicles-motor-cycles/2016-land-rover-discovery-3-0-tdv6-graphite-series-4-t-d-auto-8-speed,10800.0,10800.0,126,3d 14h 11m42s,86.195,Active,VIC,VIC,lot
2026-01-02T18:48:40.464191,https://www.grays.com/lot/0001-21060320/motor-vehicles-motor-cycles/2005-mercedes-benz-clk-350-automatic-coupe,2209.0,2209.0,34,3d 14h 11m20s,86.189,Active,VIC,VIC,lot
2026-01-02T18:48:48.792194,https://www.grays.com/lot/0001-21060319/motor-vehicles-motor-cycles/2008-subaru-tribeca-3-6r-premium-b9-automatic-wagon,409.0,409.0,7,3d 14h 11m13s,86.187,Active,VIC,VIC,lot
2026-01-02T18:48:57.584861,https://www.grays.com/lot/0001-21060318/motor-vehicles-motor-cycles/2018-mercedes-benz-cla-class-cla200-shooting-brak-s117-automatic-wagon,10702.0,10702.0,189,3d 14h 11m2s,86.184,Active,VIC,VIC,lot
2026-01-02T18:49:10.435013,https://www.grays.com/lot/0001-21060293/motor-vehicles-motor-cycles/2015-nissan-x-trail-st-l-fwd-t32-cvt-7-seats-wagon,7500.0,7500.0,71,3d 14h 10m53s,86.181,Active,VIC,VIC,lot
2026-01-02T18:49:21.041547,https://www.grays.com/lot/0001-21060290/motor-vehicles-motor-cycles/2013-bmw-3-series-328i-f30-automatic-8-speed-sedan-m-sport,6600.0,6600.0,45,3d 14h 10m40s,86.178,Active,VIC,VIC,lot
2026-01-02T18:49:42.723082,https://www.grays.com/lot/0001-21060238/motor-vehicles-motor-cycles/2013-renault-megane-coupe-cab-dynamique-cvt-convertible,2009.0,2009.0,30,3d 14h 10m18s,86.172,Active,VIC,VIC,lot
2026-01-02T18:49:52.514231,https://www.grays.com/lot/0001-21060222/motor-vehicles-motor-cycles/2014-hyundai-ix35-se-fwd-lm-automatic-wagon,3509.0,3509.0,58,3d 14h 10m7s,86.169,Active,VIC,VIC,lot
2026-01-02T18:50:22.810717,https://www.grays.com/lot/0001-21060161/motor-vehicles-motor-cycles/2005-lexus-rx-rx330-sports-mcu38r-automatic-wagon,309.0,309.0,4,3d 14h 9m37s,86.16,Active,VIC,VIC,lot
2026-01-02T18:50:33.220945,https://www.grays.com/lot/0001-21060160/motor-vehicles-motor-cycles/2015-mazda-cx-5-akera-ke-turbo-diesel-automatic-wagon,7909.0,7909.0,121,3d 14h 9m28s,86.158,Active,VIC,VIC,lot
2026-01-02T18:50:52.081127,https://www.grays.com/lot/0001-21060159/motor-vehicles-motor-cycles/2015-holden-commodore-sportwagon-sv6-vf-automatic-wagon-series-2,7100.0,7100.0,98,3d 14h 9m10s,86.153,Active,VIC,VIC,lot
2026-01-02T18:51:02.696200,https://www.grays.com/lot/0001-21060127/motor-vehicles-motor-cycles/2016-holden-commodore-sportwagon-sv6-black-edition-vf-ii-automatic-wagon,8300.0,8300.0,107,3d 14h 8m58s,86.149,Active,VIC,VIC,lot
2026-01-02T18:51:13.594240,https://www.grays.com/lot/0001-21060126/motor-vehicles-motor-cycles/2017-audi-a4-1-4-tfsi-sport-b9-automatic-sedancomp2018-s-line,11400.0,11400.0,81,3d 14h 8m47s,86.146,Active,VIC,VIC,lot
2026-01-02T18:51:26.028295,https://www.grays.com/lot/0001-21060109/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x2-hi-rider-px-ii-turbo-diesel-automatic-dual-cab,4800.0,4800.0,43,3d 14h 8m35s,86.143,Active,VIC,VIC,lot
2026-01-02T18:51:37.246252,https://www.grays.com/lot/0001-21060108/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-wk-automatic-8-speed-wagon,1909.0,1909.0,30,3d 14h 8m23s,86.14,Active,VIC,VIC,lot
2026-01-02T18:51:59.959665,https://www.grays.com/lot/0001-21061224/motor-vehicles-motor-cycles/2008-mazda-6-classic-gh-manual-hatchback,1209.0,1209.0,12,3d 14h 38m0s,86.633,Active,VIC,VIC,lot
2026-01-02T18:52:17.582897,https://www.grays.com/lot/0001-21060064/motor-vehicles-motor-cycles/2012-ford-ranger-xlt-4x4-px-turbo-diesel-manual-dual-cab,4600.0,4600.0,67,3d 14h 7m43s,86.129,Active,VIC,VIC,lot
2026-01-02T18:52:28.348188,https://www.grays.com/lot/0001-21061106/motor-vehicles-motor-cycles/2009-hyundai-tucson-city-manual-wagon,509.0,509.0,9,3d 14h 37m35s,86.626,Active,VIC,VIC,lot
2026-01-02T18:52:49.282602,https://www.grays.com/lot/0001-21061306/motor-vehicles-motor-cycles/2008-kia-rio-lx-jb-automatic-hatchback,709.0,709.0,13,4d 14h 7m12s,110.12,Active,VIC,VIC,lot
2026-01-02T18:52:59.172540,https://www.grays.com/lot/0001-21061305/motor-vehicles-motor-cycles/2003-bmw-320i-executive-e46-automatic-sedan,609.0,609.0,11,4d 14h 7m2s,110.117,Active,VIC,VIC,lot
2026-01-02T18:53:12.900760,https://www.grays.com/lot/0001-21061300/motor-vehicles-motor-cycles/2012-ford-territory-titanium-sz-turbo-diesel-automatic-7-seats-wagon,2009.0,2009.0,30,4d 14h 6m48s,110.113,Active,VIC,VIC,lot
2026-01-02T18:53:21.237319,https://www.grays.com/lot/0001-21061299/motor-vehicles-motor-cycles/2005-mazda-3-maxx-sport-bk-automatic-sedan,700.0,700.0,10,4d 14h 6m40s,110.111,Active,VIC,VIC,lot
2026-01-02T18:53:29.975112,https://www.grays.com/lot/0001-21061298/motor-vehicles-motor-cycles/2016-land-rover-discovery-sport-td4-180-hse-turbo-diesel-9-auto-wagon,8100.0,8100.0,71,4d 14h 6m31s,110.109,Active,VIC,VIC,lot
2026-01-02T18:53:39.878848,https://www.grays.com/lot/0001-21061297/motor-vehicles-motor-cycles/2009-ford-mondeo-titanium-mb-automatic-wovr-repairable,109.0,109.0,3,,,Sold,VIC,VIC,lot
2026-01-02T18:54:08.942305,https://www.grays.com/lot/0001-21061296/motor-vehicles-motor-cycles/2002-mercedes-benz-clk-320-320-avantgarde-c209-automatic-coupe,209.0,209.0,3,4d 14h 6m4s,110.101,Active,VIC,VIC,lot
2026-01-02T18:54:21.297954,https://www.grays.com/lot/0001-21061293/motor-vehicles-motor-cycles/2014-jeep-cherokee-limited-4x4-kl-9-auto-wagon,209.0,209.0,5,4d 14h 5m40s,110.094,Active,VIC,VIC,lot
2026-01-02T18:54:30.641083,https://www.grays.com/lot/0001-21061291/motor-vehicles-motor-cycles/2010-mercedes-benz-ml63-amg-w164-auto-wovr-repairable,9500.0,9500.0,57,4d 14h 5m30s,110.092,Active,VIC,VIC,lot
2026-01-02T18:54:42.276403,https://www.grays.com/lot/0001-21061292/motor-vehicles-motor-cycles/2015-audi-a7-3-0-tdi-quattro-4g-turbo-diesel-automatic-hatchback,900.0,900.0,8,4d 14h 5m19s,110.089,Active,VIC,VIC,lot
