url,make,model,historical_match_count,historical_matches_rows
https://www.grays.com/lot/0001-21060064/motor-vehicles-motor-cycles/2012-ford-ranger-xlt-4x4-px-turbo-diesel-manual-dual-cab,FORD,Ranger,8,"[{'Year': '2012', 'Make': 'Ford', 'Model': 'Ranger Xl 2 2 4X2 Px Turbo Diesel Manual Cab Chassis', 'Variant': 'XL 2.2 (4x2) PX Chassis', 'Transmission': 'Manual', 'Condition': 'Windscreen Chipped or Cracked.\nHail damage visible.\nPaint fading Bonnet and roof,\nMedium Dent on In bonnet', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'No', 'Service History': 'No', 'Engine Turns Over': 'Yes', 'Odometer': '278,340 km', 'Price': '$3,400', 'Date Sold': '25 May 2025', 'Location': 'NSW', '_source_url': 'https://www.grays.com/lot/0001-10911222/motor-vehicles-motor-cycles/2012-ford-ranger-xl-2-2-4x2-px-turbo-diesel-manual-cab-chassis'}, {'Year': '2012', 'Make': 'Ford', 'Model': 'Ranger Xl 4X4 Px Turbo Diesel Manual Crew Cab Chassis', 'Variant': 'XL 4X4 PX', 'Transmission': 'Manual', 'Condition': 'Transmission Requires attention Strongly recommend inspection by qualified third party\nDents or marks on body consistent with age and kilometres.\nPaint peeling Front bumper', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'No', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '238,341 km', 'Price': '$10,100', 'Date Sold': '05 June 2025', 'Location': 'QLD', '_source_url': 'https://www.grays.com/lot/0001-50515582/motor-vehicles-motor-cycles/2012-ford-ranger-xl-4x4-px-turbo-diesel-manual-crew-cab-chassis'}, {'Year': '2012', 'Make': 'Ford', 'Model': 'Ranger Xl 4X4 Px Turbo Diesel Manual Crew Cab Chassis', 'Variant': 'XL 4X4 PX', 'Transmission': 'Manual', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nMedium Dent on rear passenger door\nMedium Dent on both sides from quarter panel\nCorrosion visible Chassis internal\nCorrosion visible Underside &amp; tray\nEngine idling rough', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'No', 'Service History': 'No', 'Engine Turns Over': 'Yes', 'Odometer': '226,929 km', 'Price': '$4,300', 'Date Sold': '09 July 2025', 'Location': 'WA', '_source_url': 'https://www.grays.com/lot/0001-9061341/motor-vehicles-motor-cycles/2012-ford-ranger-xl-4x4-px-turbo-diesel-manual-crew-cab-chassis'}, {'Year': '2012', 'Make': 'Ford', 'Model': 'Ranger Xlt 4X4 Px Turbo Diesel Manual Dual Cab', 'Variant': 'XLT 4X4 PX Dual', 'Transmission': 'Manual', 'Condition': 'Medium Dent on 2x rear bumper\nLarge Scratch on LH rear guard and front guard\nLarge Scuff on Bull bar\nDents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '190,909 km', 'Price': '$9,800', 'Date Sold': '02 July 2025', 'Location': 'QLD', '_source_url': 'https://www.grays.com/lot/0001-50712189/motor-vehicles-motor-cycles/2012-ford-ranger-xlt-4x4-px-turbo-diesel-manual-dual-cab'}, {'Year': '2012', 'Make': 'Ford', 'Model': 'Ranger Xlt 4X2 Hi Rider Px Turbo Diesel Manual Dual Cab', 'Variant': 'XLT 4X2 Hi-Rider PX Dual', 'Transmission': 'Manual', 'Condition': 'Seat Torn Drivers\nDoor Handle Not Working or Broken.\nDents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '291,956 km', 'Price': '$6,300', 'Date Sold': '07 September 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21055643/motor-vehicles-motor-cycles/2012-ford-ranger-xlt-4x2-hi-rider-px-turbo-diesel-manual-dual-cab'}, {'Year': '2012', 'Make': 'Ford', 'Model': 'Ranger Xl 4X2 Hi Rider Px Turbo Diesel Manual Dual Cab', 'Variant': 'XL 4X2 Hi-Rider PX Dual', 'Transmission': 'Manual', 'Condition': 'Driver Corner Disjointed Cracked bumper.\nDents or marks on body consistent with age and kilometres.\nMedium Dent on Tailgate\nMedium Scratch on Trayback, Tailgate\nFront Seat Marks Driver, Passenger\nWindscreen Chipped or Cracked.\nGear Knob Broken\nBack Seat Stains.\nLarge Scuff on Front driverside bumper', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Partial', 'Engine Turns Over': 'Yes', 'Odometer': '234,807 km', 'Price': '$3,900', 'Date Sold': '09 September 2025', 'Location': 'WA', '_source_url': 'https://www.grays.com/lot/0001-9063344/motor-vehicles-motor-cycles/2012-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-manual-dual-cab'}, {'Year': '2012', 'Make': 'Ford', 'Model': 'Ranger Xl 4X4 Px Turbo Diesel Manual Cab Chassis', 'Variant': 'XL 4X4 PX Chassis', 'Transmission': 'Manual', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nWindscreen Chipped or Cracked.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'No', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '322,561 km', 'Price': '$3,300', 'Date Sold': '13 May 2025', 'Location': 'QLD', '_source_url': 'https://www.grays.com/lot/0001-50515140/motor-vehicles-motor-cycles/2012-ford-ranger-xl-4x4-px-turbo-diesel-manual-cab-chassis'}, {'Year': '2012', 'Make': 'Ford', 'Model': 'Ranger Xl 4X4 Px Turbo Diesel Manual Crew Cab Chassis', 'Variant': 'XL 4X4 PX', 'Transmission': 'Manual', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nEngine idling rough\nCorrosion visible tray', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'No', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '226,902 km', 'Price': '$5,600', 'Date Sold': '20 May 2025', 'Location': 'WA', '_source_url': 'https://www.grays.com/lot/0001-9059674/motor-vehicles-motor-cycles/2012-ford-ranger-xl-4x4-px-turbo-diesel-manual-crew-cab-chassis'}]"
https://www.grays.com/lot/0001-21060108/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-wk-automatic-8-speed-wagon,JEEP,Grand,25,"[{'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Laredo Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Laredo WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Engine noise observed.\nFront Seat Stains Both\nDamaged Lh tail light\nDents or marks on body consistent with age and kilometres.\nWindscreen Chipped or Cracked.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '191,436 km', 'Price': '$5,100', 'Date Sold': '30 April 2025', 'Location': 'QLD', '_source_url': 'https://www.grays.com/lot/0001-50514951/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-laredo-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Laredo Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Laredo WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Engine noise observed.\nDents or marks on body consistent with age and kilometres.\nMedium Scuff on Various parts on panels', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '181,124 km', 'Price': '$2,909', 'Date Sold': '13 August 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21054254/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-laredo-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Laredo Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Laredo WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Front Seat Stains Both\nBack Seat Stains.\nBeeping noise from Parking Sensors.\nExterior: Marks consistent with age.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '173,338 km', 'Price': '$6,300', 'Date Sold': '15 May 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21048708/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-laredo-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Laredo Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Laredo WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nLarge Dent on Front bumper right side\nLarge Dent on Rear drivers side and scrape', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '99,608 km', 'Price': '$7,200', 'Date Sold': '06 July 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21051785/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-laredo-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Blackhawk Le 4X4 Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Blackhawk LE (4x4) WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Other Warning light ON\nEngine noise observed.\nGlovebox Would not Open/Close\nMedium Scratch on Front bumper\nDents or marks on body consistent with age and kilometres.\nSeat Torn drivers\nWindscreen Chipped or Cracked.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '200,784 km', 'Price': '$5,050', 'Date Sold': '28 October 2025', 'Location': 'WA', '_source_url': 'https://www.grays.com/lot/0001-9064682/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-blackhawk-le-4x4-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Laredo 4X4 Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Laredo (4x4) WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nWindscreen Chipped or Cracked.\nFront Seat Marks Front seats\nBack Seat Marks.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Partial', 'Engine Turns Over': 'Yes', 'Odometer': '180,498 km', 'Price': '$6,200', 'Date Sold': '19 October 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21057998/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-laredo-4x4-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Blackhawk Le 4X4 Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Blackhawk LE (4x4) WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Please refer to the photos or arrange inspection to view the condition of this vehicle.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '162,489 km', 'Price': '$10,200', 'Date Sold': '30 June 2025', 'Location': 'NSW', '_source_url': 'https://www.grays.com/lot/0001-10349347/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-blackhawk-le-4x4-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Limited 4X4 Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Limited (4x4) WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Medium Scratch on Rear bumper', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'No', 'Engine Turns Over': 'Yes', 'Odometer': '109,303 km', 'Price': '$8,650', 'Date Sold': '30 July 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21053478/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-limited-4x4-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Limited Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Limited WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nFront Seat worn Driver seat', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '156,572 km', 'Price': '$7,290', 'Date Sold': '11 October 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21057594/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-limited-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Limited Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Limited WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '236,933 km', 'Price': '$4,800', 'Date Sold': '06 July 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21051763/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-limited-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Overland Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee OVERLAND WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '285,243 km', 'Price': '$5,850', 'Date Sold': '08 April 2025', 'Location': 'WA', '_source_url': 'https://www.grays.com/lot/0001-9058500/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Overland 4X4 Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Overland (4x4) WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '192,221 km', 'Price': '$9,700', 'Date Sold': '10 April 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21046992/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-4x4-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Overland 4X4 Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Overland (4x4) WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '116,896 km', 'Price': '$8,300', 'Date Sold': '13 October 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21057722/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-4x4-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Overland 4X4 Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee Overland (4x4) WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '192,236 km', 'Price': '$8,500', 'Date Sold': '07 April 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21046751/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-4x4-wk-automatic-8-speed-wagon'}, {'Year': '2014', 'Make': 'Jeep', 'Model': 'Grand Cherokee Srt 8 Wk Automatic 8 Speed Wagon', 'Variant': 'Cherokee SRT-8 WK - 8 Speed', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nEngine idling rough\nDash Torn or Cracked', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'No', 'Service History': 'No', 'Engine Turns Over': 'Yes', 'Odometer': '185,731 km', 'Price': '$21,701', 'Date Sold': '27 March 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21045980/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-srt-8-wk-automatic-8-speed-wagon'}]"
https://www.grays.com/lot/0001-21060109/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x2-hi-rider-px-ii-turbo-diesel-automatic-dual-cab,FORD,Ranger,13,"[{'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xl 4X2 Hi Rider Px Turbo Diesel Automatic Extra Cab', 'Variant': 'XL 4X2 Hi-Rider PX Extra', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nLarge Scratch on Rear left panel. Small to Medium over the body\nMedium Dent on All over the body\nFront bumper Cracked bumper.\nPaint peeling Side panels', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '159,299 km', 'Price': '$11,400', 'Date Sold': '21 July 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21052618/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-automatic-extra-cab'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xlt 4X4 Px Ii Turbo Diesel Automatic Ute', 'Variant': 'XLT 4X4 PX II', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nFront Cracked bumper.\nOther Warning light ON', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '256,823 km', 'Price': '$12,700', 'Date Sold': '22 April 2025', 'Location': 'NSW', '_source_url': 'https://www.grays.com/lot/0001-10348284/motor-vehicles-motor-cycles/2015-ford-ranger-xlt-4x4-px-ii-turbo-diesel-automatic-ute'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xl 4X4 Px Ii Turbo Diesel Automatic Crew Cab Chassis', 'Variant': 'XL 4X4 PX II', 'Transmission': 'Automatic', 'Condition': 'Please refer to the photos or arrange inspection to view the condition of this vehicle.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '250,553 km', 'Price': '$9,300', 'Date Sold': '19 October 2025', 'Location': 'NSW', '_source_url': 'https://www.grays.com/lot/0001-10351061/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x4-px-ii-turbo-diesel-automatic-crew-cab-chassis'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xl 4X4 Px Ii Turbo Diesel Automatic Crew Cab Chassis', 'Variant': 'XL 4X4 PX II', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '258,808 km', 'Price': '$15,609', 'Date Sold': '27 April 2025', 'Location': 'NSW', '_source_url': 'https://www.grays.com/lot/0001-10910957/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x4-px-ii-turbo-diesel-automatic-crew-cab-chassis'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xl 4X4 Px Turbo Diesel Automatic Dual Cab', 'Variant': 'XL 4X4 PX Dual', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nFront bumper Cracked bumper.\nBody/panel damage Tool box door passenger side\nDoor Mirror Broken Passengers side', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'No', 'Service History': 'No', 'Engine Turns Over': 'Yes', 'Odometer': '181,620 km', 'Price': '$9,359', 'Date Sold': '21 May 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21049159/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x4-px-turbo-diesel-automatic-dual-cab'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xlt 4X2 Hi Rider Px Ii Turbo Diesel Automatic Dual Cab', 'Variant': 'XLT 4X2 Hi-Rider PX II Dual', 'Transmission': 'Automatic', 'Condition': 'Seat Torn Drivers\nMedium Scratch on RHF door sill\nDents or marks on body consistent with age and kilometres.\nMedium Scratch on Tailgate\nMedium Scuff on Front bumper', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Partial', 'Engine Turns Over': 'Yes', 'Odometer': '215,759 km', 'Price': '$11,500', 'Date Sold': '22 October 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21058287/motor-vehicles-motor-cycles/2015-ford-ranger-xlt-4x2-hi-rider-px-ii-turbo-diesel-automatic-dual-cab'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xlt 4X4 Px Ii Turbo Diesel Automatic Dual Cab', 'Variant': 'XLT 4X4 PX II Dual', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '118,376 km', 'Price': '$17,000', 'Date Sold': '23 June 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21051024/motor-vehicles-motor-cycles/2015-ford-ranger-xlt-4x4-px-ii-turbo-diesel-automatic-dual-cab'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xlt 4X4 Px Ii Turbo Diesel Automatic Dual Cab', 'Variant': 'XLT 4X4 PX II Dual', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nOther Warning light ON\nFront Seat worn driver\nWindscreen Chipped or Cracked.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '349,035 km', 'Price': '$7,300', 'Date Sold': '05 August 2025', 'Location': 'WA', '_source_url': 'https://www.grays.com/lot/0001-9062241/motor-vehicles-motor-cycles/2015-ford-ranger-xlt-4x4-px-ii-turbo-diesel-automatic-dual-cab'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xl 4X2 Hi Rider Px Turbo Diesel Automatic Dual Cab', 'Variant': 'XL 4X2 Hi-Rider PX Dual', 'Transmission': 'Automatic', 'Condition': 'Please refer to the photos or arrange inspection to view the condition of this vehicle.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '162,996 km', 'Price': '$8,600', 'Date Sold': '07 May 2025', 'Location': 'SA', '_source_url': 'https://www.grays.com/lot/0001-60047770/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-automatic-dual-cab'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xl 4X2 Hi Rider Px Ii Turbo Diesel Automatic Dual Cab', 'Variant': 'XL 4X2 Hi-Rider PX II Dual', 'Transmission': 'Automatic', 'Condition': 'Medium Dent on RHR quarter panel.\nDents or marks on body consistent with age and kilometres.\nMedium Scratch on Drivers door\nSunglasses holder missing from hood lining.Rollbar loose.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '293,715 km', 'Price': '$7,000', 'Date Sold': '14 August 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21054396/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x2-hi-rider-px-ii-turbo-diesel-automatic-dual-cab'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xl 4X2 Hi Rider Px Ii Turbo Diesel Automatic Dual Cab', 'Variant': 'XL 4X2 Hi-Rider PX II Dual', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'No', 'Service History': 'No', 'Engine Turns Over': 'Yes', 'Odometer': '450,506 km', 'Price': '$7,000', 'Date Sold': '31 March 2025', 'Location': 'NSW', '_source_url': 'https://www.grays.com/lot/0001-10347938/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x2-hi-rider-px-ii-turbo-diesel-automatic-dual-cab'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xl 4X2 Hi Rider Px Turbo Diesel Automatic Cab Chassis', 'Variant': 'XL 4X2 Hi-Rider PX Chassis', 'Transmission': 'Automatic', 'Condition': 'Front Seat Stains Both\nCorrosion visible All around boot tray\nDents or marks on body consistent with age and kilometres.', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '161,246 km', 'Price': '$9,300', 'Date Sold': '26 November 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21058748/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-automatic-cab-chassis'}, {'Year': '2015', 'Make': 'Ford', 'Model': 'Ranger Xlt 4X2 Hi Rider Px Ii Turbo Diesel Automatic Dual Cab', 'Variant': 'XLT 4X2 Hi-Rider PX II Dual', 'Transmission': 'Automatic', 'Condition': 'Dents or marks on body consistent with age and kilometres.\nLarge Scuff on Tray', 'Key': 'Yes', 'Spare Key': 'No', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '279,776 km', 'Price': '$9,800', 'Date Sold': '02 December 2025', 'Location': 'VIC', '_source_url': 'https://www.grays.com/lot/0001-21060045/motor-vehicles-motor-cycles/2015-ford-ranger-xlt-4x2-hi-rider-px-ii-turbo-diesel-automatic-dual-cab'}]"
https://www.grays.com/lot/0001-21060126/motor-vehicles-motor-cycles/2017-audi-a4-1-4-tfsi-sport-b9-automatic-sedancomp2018-s-line,AUDI,A4,3,"[{'Year': '2017', 'Make': 'Audi', 'Model': 'A4 2 0 Tfsi Quatt Sport B9 Automatic Sedan', 'Variant': '2.0 TFSI QUATT SPORT B9', 'Transmission': 'Automatic', 'Condition': 'Windscreen Chipped or Cracked.', 'Key': 'Yes', 'Spare Key': 'Yes', ""Owner's Manual"": 'Yes', 'Service History': 'Yes', 'Engine Turns Over': 'Yes', 'Odometer': '103,185 km', 'Price': '$17,200', 'Date Sold': '05 April 2025', 'Location': 'NSW', '_source_url': 'https://www.grays.com/lot/0001-10348032/motor-vehicles-motor-cycles/2017-audi-a4-2-0-tfsi-quatt-sport-b9-automatic-sedan'}]"
