url,year,make,model,variant,body_type,fuel_type,transmission,badge_raw,drivetrain_raw,strict_group,strict_reason
https://www.grays.com/lot/0001-21047659/motor-vehicles-motor-cycles/2010-toyota-rav-4-cruiser-4x4-automatic-wagon,2010,TOYOTA,Rav,4 Cruiser (4x4),Wagon,Petrol,Automatic,cruiser 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21047829/motor-vehicles-motor-cycles/2007-toyota-corolla-ascent-zre152r-automatic-hatchback,2007,TOYOTA,Corolla,Ascent ZRE152R,Hatchback,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-60047714/motor-vehicles-motor-cycles/2000-toyota-camry-csi-sxv20r-automatic-sedan,2000,TOYOTA,Camry,CSI SXV20R,Sedan,Petrol,Automatic,csi,,,NO_MATCH
https://www.grays.com/lot/0001-50711762/motor-vehicles-motor-cycles/1998-toyota-estima-import-automatic-van,1998,TOYOTA,Estima,(Import),Van,Petrol,Automatic,import,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-10348389/motor-vehicles-motor-cycles/2019-toyota-landcruiser-prado-gx-4x4-gdj150r-turbo-diesel-automatic-wagon,2019,TOYOTA,Landcruiser,Prado GX (4x4) GDJ150R,Wagon,Diesel,Automatic,prado gx,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9059034/motor-vehicles-motor-cycles/2004-toyota-landcruiser-4x4-hzj105r-manual-wagon,2004,TOYOTA,Landcruiser,(4x4) HZJ105R,Wagon,Diesel,Manual,4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9058978/motor-vehicles-motor-cycles/2012-toyota-landcruiser-gx-4x4-vdj200r-turbo-diesel-automatic-wagon,2012,TOYOTA,Landcruiser,GX (4X4) VDJ200R,Wagon,Diesel,Automatic,gx 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9059033/motor-vehicles-motor-cycles/2007-toyota-corolla-ascent-zre152r-automatic-sedan,2007,TOYOTA,Corolla,Ascent ZRE152R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21047538/motor-vehicles-motor-cycles/2012-toyota-hilux-workmate-4x4-kun26r-turbo-diesel-manual-cab-chassis,2012,TOYOTA,Hilux,Workmate (4x4) KUN26R,Cab Chassis,Diesel,Manual,workmate 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21047835/motor-vehicles-motor-cycles/2008-toyota-hilux-sr-ggn15r-automatic-dual-cab,2008,TOYOTA,Hilux,SR GGN15R Dual,Dual Cab,Petrol,Automatic,sr dual,,,NO_MATCH
https://www.grays.com/lot/0001-9058999/motor-vehicles-motor-cycles/2008-toyota-hilux-sr5-4x4-kun26r-turbo-diesel-automatic-dual-cab,2008,TOYOTA,Hilux,SR5 (4x4) KUN26R Dual,Dual Cab,Diesel,Automatic,sr5 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-50711744/motor-vehicles-motor-cycles/2013-toyota-hilux-4wd-manual-5-speed-dual-cab-ute,2013,TOYOTA,Hilux,4WD,Dual Cab,Diesel,Manual,,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9059006/motor-vehicles-motor-cycles/2012-toyota-camry-altise-asv50r-automatic-sedan,2012,TOYOTA,Camry,Altise ASV50R,Sedan,Petrol,Automatic,altise,,,NO_MATCH
https://www.grays.com/lot/0001-50514983/motor-vehicles-motor-cycles/2007-toyota-corolla-levin-sx-zre152r-manual-hatchback,2007,TOYOTA,Corolla,LEVIN SX ZRE152R,Hatchback,Petrol,Manual,levin sx,,,NO_MATCH
https://www.grays.com/lot/0001-10910973/motor-vehicles-motor-cycles/2003-toyota-hilux-sr5-4x4-manual-dual-cab,2003,TOYOTA,Hilux,SR5 (4x4) Dual,Dual Cab,Petrol,Manual,sr5 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9059060/motor-vehicles-motor-cycles/2020-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2020,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21047945/motor-vehicles-motor-cycles/2008-toyota-yaris-yrs-ncp93r-automatic-sedan,2008,TOYOTA,Yaris,YRS NCP93R,Sedan,Petrol,Automatic,yrs,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-50711770/motor-vehicles-motor-cycles/2004-toyota-rav-4-cv-aca23r-manual-wagon,2004,TOYOTA,Rav,4 CV ACA23R,Wagon,Petrol,Manual,cv,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048012/motor-vehicles-motor-cycles/2006-toyota-hiace-slwb-kdh220r-turbo-diesel-manual-van,2006,TOYOTA,Hiace,SLWB KDH220R,Van,Diesel,Manual,slwb,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21047983/motor-vehicles-motor-cycles/2005-toyota-camry-sportivo-mcv36r-automatic-sedan,2005,TOYOTA,Camry,Sportivo MCV36R,Sedan,Petrol,Automatic,sportivo,,,NO_MATCH
https://www.grays.com/lot/0001-21048060/motor-vehicles-motor-cycles/1999-toyota-hiace-rzh113r-manual-van,1999,TOYOTA,Hiace,RZH113R,Van,Petrol,Manual,,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048076/motor-vehicles-motor-cycles/2002-toyota-corolla-ascent-zze123r-automatic-wagon,2002,TOYOTA,Corolla,Ascent ZZE123R,Wagon,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-9059170/motor-vehicles-motor-cycles/2007-toyota-landcruiser-prado-gxl-4x4-grj120r-automatic-8-seats-wagon,2007,TOYOTA,Landcruiser,Prado GXL (4x4) GRJ120R,Wagon,Petrol,Automatic,prado gxl,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048129/motor-vehicles-motor-cycles/2021-toyota-rav-4-fwd-gx-hybrid-axah52r-cvt-wagon,2021,TOYOTA,Rav,4 FWD GX HYBRID AXAH52R,Wagon,Hybrid,CVT,fwd gx,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048147/motor-vehicles-motor-cycles/2020-toyota-camry-ascent-sport-hybrid-axvh71r-cvt-sedan,2020,TOYOTA,Camry,ASCENT SPORT HYBRID AXVH71R,Sedan,Hybrid,CVT,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-9059174/motor-vehicles-motor-cycles/2006-toyota-hilux-sr-4x4-kun26r-turbo-diesel-manual-dual-cab,2006,TOYOTA,Hilux,SR (4x4) KUN26R Dual,Dual Cab,Diesel,Manual,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21048058/motor-vehicles-motor-cycles/2009-toyota-camry-altise-acv40r-automatic-sedan,2009,TOYOTA,Camry,Altise ACV40R,Sedan,Petrol,Automatic,altise,,,NO_MATCH
https://www.grays.com/lot/0001-21048043/motor-vehicles-motor-cycles/2004-toyota-camry-ateva-mcv36r-automatic-sedan,2004,TOYOTA,Camry,Ateva MCV36R,Sedan,Petrol,Automatic,ateva,,,NO_MATCH
https://www.grays.com/lot/0001-21047962/motor-vehicles-motor-cycles/2015-toyota-camry-altise-asv50r-automatic-sedan,2015,TOYOTA,Camry,Altise ASV50R,Sedan,Petrol,Automatic,altise,,,NO_MATCH
https://www.grays.com/lot/0001-21048073/motor-vehicles-motor-cycles/2011-toyota-yaris-yrs-ncp93r-automatic-sedan,2011,TOYOTA,Yaris,YRS NCP93R,Sedan,Petrol,Automatic,yrs,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21047920/motor-vehicles-motor-cycles/2016-toyota-hiace-lwb-kdh201r-turbo-diesel-automatic-van,2016,TOYOTA,Hiace,LWB KDH201R,Van,Diesel,Automatic,lwb,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-10348494/motor-vehicles-motor-cycles/2006-toyota-hiace-lwb-trh201r-automatic-van,2006,TOYOTA,Hiace,LWB TRH201R,Van,Petrol,Automatic,lwb,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048113/motor-vehicles-motor-cycles/2015-toyota-hiace-commuter-kdh223r-turbo-diesel-automatic-11-seats-bus,2015,TOYOTA,Hiace,Commuter KDH223R,Bus,Diesel,Automatic,commuter,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-10911015/motor-vehicles-motor-cycles/2014-toyota-rav-4-awd-cruiser-asa44r-automatic-wagon,2014,TOYOTA,Rav,4 AWD Cruiser ASA44R,Wagon,Petrol,Automatic,awd cruiser,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21047913/motor-vehicles-motor-cycles/2007-toyota-corolla-ascent-sport-seca-zze123r-automatic-hatchback,2007,TOYOTA,Corolla,Ascent Sport Seca ZZE123R,Hatchback,Petrol,Automatic,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-9059162/motor-vehicles-motor-cycles/2007-toyota-kluger-kx-r-fwd-gsu40r-automatic-7-seats-wagon,2007,TOYOTA,Kluger,KX-R (FWD) GSU40R,Wagon,Petrol,Automatic,kx r,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21047911/motor-vehicles-motor-cycles/2008-toyota-kluger-kx-s-fwd-gsu40r-automatic-7-seats-wagon,2008,TOYOTA,Kluger,KX-S (FWD) GSU40R,Wagon,Petrol,Automatic,kx s,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9059259/motor-vehicles-motor-cycles/1997-toyota-landcruiser-gxl-4x4-fzj80-automatic-wagon,1997,TOYOTA,Landcruiser,GXL (4x4) FZJ80,Wagon,Petrol,Automatic,gxl 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9059306/motor-vehicles-motor-cycles/1999-toyota-landcruiser-gxl-4x4-fzj105r-automatic-8-seats-wagon,1999,TOYOTA,Landcruiser,GXL (4x4) FZJ105R,Wagon,Petrol,Automatic,gxl 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048141/motor-vehicles-motor-cycles/2006-toyota-corolla-ascent-zze123r-automatic-sedan,2006,TOYOTA,Corolla,Ascent ZZE123R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21048269/motor-vehicles-motor-cycles/2006-toyota-landcruiser-prado-gxl-4x4-grj120r-automatic-7-seats-wagon,2006,TOYOTA,Landcruiser,Prado GXL (4x4) GRJ120R,Wagon,Petrol,Automatic,prado gxl,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048214/motor-vehicles-motor-cycles/2019-toyota-landcruiser-gxl-4x4-vdj79r-t-diesel-manual-crew-cab-chassis,2019,TOYOTA,Landcruiser,GXL (4x4) VDJ79R T,Crew Cab Chassis,Diesel,Manual,gxl 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048132/motor-vehicles-motor-cycles/2008-toyota-hiace-lwb-kdh201r-turbo-diesel-manual-van,2008,TOYOTA,Hiace,LWB KDH201R,Van,Diesel,Manual,lwb,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048056/motor-vehicles-motor-cycles/2011-toyota-rukus-limited-edition-build-1-aze151r-automatic-hatchback,2011,TOYOTA,Rukus,LIMITED EDITION BUILD 1 AZE151R,Hatchback,Petrol,Automatic,limited edition,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-50514921/motor-vehicles-motor-cycles/2020-toyota-rav-4-fwd-gx-mxaa52r-cvt-wagon,2020,TOYOTA,Rav,4 FWD GX MXAA52R,Wagon,Petrol,CVT,fwd gx,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-10348545/motor-vehicles-motor-cycles/2016-toyota-rav-4-fwd-gx-zsa42r-cvt-wagon,2016,TOYOTA,Rav,4 FWD GX ZSA42R,Wagon,Petrol,CVT,fwd gx,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048138/motor-vehicles-motor-cycles/2008-toyota-corolla-ascent-zre152r-automatic-sedan,2008,TOYOTA,Corolla,Ascent ZRE152R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21048231/motor-vehicles-motor-cycles/2013-toyota-corolla-ascent-sport-zre182r-manual-hatchback,2013,TOYOTA,Corolla,Ascent Sport ZRE182R,Hatchback,Petrol,Manual,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-9059129/motor-vehicles-motor-cycles/2020-toyota-hilux-workmate-tgn121r-automatic-cab-chassis,2020,TOYOTA,Hilux,Workmate TGN121R,Cab Chassis,Petrol,Automatic,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-9059130/motor-vehicles-motor-cycles/2020-toyota-hilux-workmate-tgn121r-automatic-cab-chassis,2020,TOYOTA,Hilux,Workmate TGN121R,Cab Chassis,Petrol,Automatic,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-9059123/motor-vehicles-motor-cycles/2020-toyota-hilux-workmate-tgn121r-automatic-cab-chassis,2020,TOYOTA,Hilux,Workmate TGN121R,Cab Chassis,Petrol,Automatic,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-9059125/motor-vehicles-motor-cycles/2020-toyota-hilux-workmate-tgn121r-automatic-cab-chassis,2020,TOYOTA,Hilux,Workmate TGN121R,Cab Chassis,Petrol,Automatic,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-9059127/motor-vehicles-motor-cycles/2020-toyota-hilux-workmate-tgn121r-automatic-cab-chassis,2020,TOYOTA,Hilux,Workmate TGN121R,Cab Chassis,Petrol,Automatic,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-21048179/motor-vehicles-motor-cycles/2007-toyota-hilux-sr-4x4-kun26r-turbo-diesel-manual-dual-cab,2007,TOYOTA,Hilux,SR (4x4) KUN26R Dual,Cab Chassis,Diesel,Manual,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9059351/motor-vehicles-motor-cycles/2009-toyota-hilux-sr5-4x4-kun26r-turbo-diesel-manual-dual-cab,2009,TOYOTA,Hilux,SR5 (4x4) KUN26R Dual,Dual Cab,Diesel,Manual,sr5 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-10348464/motor-vehicles-motor-cycles/2020-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2020,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-10348463/motor-vehicles-motor-cycles/2019-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2019,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21048227/motor-vehicles-motor-cycles/2016-toyota-kluger-4x2-gx-gsu50r-automatic-7-seats-wagon,2016,TOYOTA,Kluger,4X2 GX GSU50R,Wagon,Petrol,Automatic,4x2 gx,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9059323/motor-vehicles-motor-cycles/2003-toyota-camry-altise-mcv36r-automatic-sedan,2003,TOYOTA,Camry,Altise MCV36R,Sedan,Petrol,Automatic,altise,,,NO_MATCH
https://www.grays.com/lot/0001-21048258/motor-vehicles-motor-cycles/2005-toyota-camry-sportivo-mcv36r-automatic-sedan,2005,TOYOTA,Camry,Sportivo MCV36R,Sedan,Petrol,Automatic,sportivo,,,NO_MATCH
https://www.grays.com/lot/0001-9059251/motor-vehicles-motor-cycles/2016-toyota-corolla-ascent-sport-zre182r-cvt-hatchback,2016,TOYOTA,Corolla,Ascent Sport ZRE182R,Hatchback,Petrol,CVT,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-50515064/motor-vehicles-motor-cycles/2003-toyota-townace-sbv-kr42r-manual-van,2003,TOYOTA,Townace,SBV KR42R,Van,Petrol,Manual,sbv,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-50515068/motor-vehicles-motor-cycles/1999-toyota-corolla-conquest-seca-ae112r-automatic-hatchback,1999,TOYOTA,Corolla,Conquest Seca AE112R,Hatchback,Petrol,Automatic,conquest seca,,,NO_MATCH
https://www.grays.com/lot/0001-21048387/motor-vehicles-motor-cycles/2004-toyota-rav-4-cruiser-4x4-aca23r-automatic-wagon,2004,TOYOTA,Rav,4 Cruiser (4x4) ACA23R,Wagon,Petrol,Automatic,cruiser 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-50515004/motor-vehicles-motor-cycles/2005-toyota-rav-4-cv-4x4-aca23r-manual-wagon,2005,TOYOTA,Rav,4 CV (4x4) ACA23R,Wagon,Petrol,Manual,cv 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9059374/motor-vehicles-motor-cycles/2017-toyota-landcruiser-workmate-4x4-vdj79r-t-d-manual-cab-chassis,2017,TOYOTA,Landcruiser,Workmate (4x4) VDJ79R T D,Cab Chassis,Diesel,Manual,workmate 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048380/motor-vehicles-motor-cycles/2014-toyota-kluger-grande-4x4-gsu55r-automatic-7-seats-wagon,2014,TOYOTA,Kluger,Grande (4x4) GSU55R,Wagon,Petrol,Automatic,grande 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048356/motor-vehicles-motor-cycles/2007-toyota-camry-altise-acv40r-automatic-sedan,2007,TOYOTA,Camry,Altise ACV40R,Sedan,Petrol,Automatic,altise,,,NO_MATCH
https://www.grays.com/lot/0001-21048328/motor-vehicles-motor-cycles/2008-toyota-estima-import-automatic-7-seats-van,2008,TOYOTA,Estima,Import,Van,Petrol,Automatic,import,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048377/motor-vehicles-motor-cycles/2007-toyota-hiace-lwb-kdh201r-turbo-diesel-automatic-van,2007,TOYOTA,Hiace,LWB KDH201R,Van,Diesel,Automatic,lwb,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048316/motor-vehicles-motor-cycles/1997-toyota-landcruiser-gxl-4x4-fzj80-automatic-8-seats-wagon,1997,TOYOTA,Landcruiser,GXL (4x4) FZJ80,Wagon,Petrol,Automatic,gxl 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048308/motor-vehicles-motor-cycles/2003-toyota-corolla-conquest-zze123r-automatic-sedan,2003,TOYOTA,Corolla,Conquest ZZE123R,Sedan,Petrol,Automatic,conquest,,,NO_MATCH
https://www.grays.com/lot/0001-21048433/motor-vehicles-motor-cycles/2011-toyota-yaris-yrs-ncp93r-automatic-sedan,2011,TOYOTA,Yaris,YRS NCP93R,Sedan,Petrol,Automatic,yrs,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048310/motor-vehicles-motor-cycles/2006-toyota-corolla-ascent-zze123r-manual-wagon,2006,TOYOTA,Corolla,Ascent ZZE123R,Wagon,Petrol,Manual,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21048284/motor-vehicles-motor-cycles/2005-toyota-echo-ncp10r-automatic-hatchback,2005,TOYOTA,Echo,NCP10R,Hatchback,Petrol,Automatic,,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048417/motor-vehicles-motor-cycles/2009-toyota-kluger-kx-r-4x4-gsu45r-automatic-7-seats-wagon,2009,TOYOTA,Kluger,KX-R (4x4) GSU45R,Wagon,Petrol,Automatic,kx r,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-60047795/motor-vehicles-motor-cycles/2006-toyota-tarago-gli-acr50r-automatic-8-seats-people-mover,2006,TOYOTA,Tarago,GLI ACR50R,People Mover,Petrol,Automatic,gli,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048337/motor-vehicles-motor-cycles/2007-toyota-tarago-gli-acr50r-automatic-8-seats-people-mover,2007,TOYOTA,Tarago,GLI ACR50R,People Mover,Petrol,Automatic,gli,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048429/motor-vehicles-motor-cycles/2011-toyota-rav-4-cv-2wd-aca38r-automatic-wagon,2011,TOYOTA,Rav,4 CV (2WD) ACA38R,Wagon,Petrol,Automatic,cv,fwd,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048300/motor-vehicles-motor-cycles/2015-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2015,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-21048408/motor-vehicles-motor-cycles/toyota-camry-sportivo-acv40r-automatic-sedan,2007,TOYOTA,Camry,Sportivo ACV40R,Sedan,Petrol,Automatic,sportivo,,,NO_MATCH
https://www.grays.com/lot/0001-21048459/motor-vehicles-motor-cycles/2008-toyota-aurion-at-x-gsv40r-automatic-sedan,2008,TOYOTA,Aurion,AT-X GSV40R,Sedan,Petrol,Automatic,at x,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-10348569/motor-vehicles-motor-cycles/2017-toyota-hilux-4x4-sr-gun126r-turbo-diesel-automatic-crew-cab-chassis,2017,TOYOTA,Hilux,4x4 SR GUN126R,Crew Cab Chassis,Diesel,Automatic,4x4 sr,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9059510/motor-vehicles-motor-cycles/2021-toyota-corolla-hybrid-ascent-sport-zwe211r-cvt-sedan,2021,TOYOTA,Corolla,Hybrid Ascent Sport ZWE211R,Sedan,Hybrid,CVT,ascent sport,,,NO_MATCH
https://www.grays.com/lot/0001-21048543/motor-vehicles-motor-cycles/2006-toyota-corolla-ascent-zze122r-automatic-sedan,2006,TOYOTA,Corolla,Ascent ZZE122R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-21048528/motor-vehicles-motor-cycles/2008-toyota-landcruiser-prado-gxl-kdj120r-turbo-diesel-auto-7-seats-wagon,2008,TOYOTA,Landcruiser,Prado GXL KDJ120R,Wagon,Diesel,Automatic,prado gxl,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048405/motor-vehicles-motor-cycles/2003-toyota-rav-4-cruiser-4x4-aca23r-automatic-wagon,2003,TOYOTA,Rav,4 Cruiser (4x4) ACA23R,Wagon,Petrol,Automatic,cruiser 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-60047789/motor-vehicles-motor-cycles/2005-toyota-hiace-lwb-kdh200r-manual-van,2005,TOYOTA,Hiace,LWB KDH200R,Van,Diesel,Manual,lwb,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048482/motor-vehicles-motor-cycles/2018-toyota-camry-ascent-hybrid-axvh71r-cvt-sedan,2018,TOYOTA,Camry,ASCENT HYBRID AXVH71R,Sedan,Hybrid,CVT,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-60047797/motor-vehicles-motor-cycles/2005-toyota-hilux-workmate-tgn16r-manual-cab-chassis,2005,TOYOTA,Hilux,Workmate TGN16R,Cab Chassis,Petrol,Manual,workmate,,,NO_MATCH
https://www.grays.com/lot/0001-21048519/motor-vehicles-motor-cycles/2006-toyota-camry-grande-mcv36r-automatic-sedan,2006,TOYOTA,Camry,Grande MCV36R,Sedan,Petrol,Automatic,grande,,,NO_MATCH
https://www.grays.com/lot/0001-21048520/motor-vehicles-motor-cycles/2001-toyota-townace-sbv-kr42r-automatic-van,2001,TOYOTA,Townace,SBV KR42R,Van,Petrol,Automatic,sbv,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048516/motor-vehicles-motor-cycles/2006-toyota-corolla-ascent-zze122r-automatic-sedan,2006,TOYOTA,Corolla,Ascent ZZE122R,Sedan,Petrol,Automatic,ascent,,,NO_MATCH
https://www.grays.com/lot/0001-10348633/motor-vehicles-motor-cycles/2005-toyota-prius-hybrid-nhw20r-cvt-hatchback,2005,TOYOTA,Prius,Hybrid NHW20R,Hatchback,Hybrid,CVT,,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048515/motor-vehicles-motor-cycles/2012-toyota-landcruiser-workmate-4x4-vdj76r-v8-turbo-diesel-manual-wagon,2012,TOYOTA,Landcruiser,Workmate (4x4) VDJ76R V8,Wagon,Diesel,Manual,workmate 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048576/motor-vehicles-motor-cycles/2001-toyota-rav-4-cruiser-4x4-manual-wagon,2001,TOYOTA,Rav,4 Cruiser (4x4),Wagon,Petrol,Manual,cruiser 4x4,4x4,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-21048582/motor-vehicles-motor-cycles/2013-toyota-hiace-commuter-trh223r-automatic-14-seats-bus,2013,TOYOTA,Hiace,Commuter TRH223R,Bus,Petrol,Automatic,commuter,,,OUT_OF_SCOPE_MODEL
https://www.grays.com/lot/0001-9059502/motor-vehicles-motor-cycles/2010-toyota-hilux-4x2-sr-kun16r-turbo-diesel-manual-dual-cab,2010,TOYOTA,Hilux,(4x2) SR KUN16R Dual,Cab Chassis,Diesel,Manual,4x2 sr,fwd,,NO_MATCH
https://www.grays.com/lot/0001-9059398/motor-vehicles-motor-cycles/2020-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2020,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9059396/motor-vehicles-motor-cycles/2020-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2020,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9059438/motor-vehicles-motor-cycles/2021-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2021,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9059395/motor-vehicles-motor-cycles/2020-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2020,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9059447/motor-vehicles-motor-cycles/2018-toyota-hilux-sr-4x4-gun126r-turbo-diesel-manual-crew-cab-chassis,2018,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Manual,sr 4x4,4x4,,NO_MATCH
https://www.grays.com/lot/0001-9059394/motor-vehicles-motor-cycles/2020-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis,2020,TOYOTA,Hilux,SR (4x4) GUN126R,Crew Cab Chassis,Diesel,Automatic,sr 4x4,4x4,,NO_MATCH
